10/27/2016 12:00:00,N.Y.C.,6415.7
10/27/2016 13:00:00,N.Y.C.,6392.8
10/27/2016 14:00:00,N.Y.C.,6382
10/27/2016 15:00:00,N.Y.C.,6395
10/27/2016 16:00:00,N.Y.C.,6464.7
10/27/2016 17:00:00,N.Y.C.,6499.8
10/27/2016 18:00:00,N.Y.C.,6562
10/27/2016 19:00:00,N.Y.C.,6359.4
10/27/2016 20:00:00,N.Y.C.,6198.2
10/27/2016 21:00:00,N.Y.C.,5985.7
10/27/2016 22:00:00,N.Y.C.,5685.2
10/27/2016 23:00:00,N.Y.C.,5271.9
10/28/2016 00:00:00,N.Y.C.,4831.4
10/28/2016 01:00:00,N.Y.C.,4510
10/28/2016 02:00:00,N.Y.C.,4290.7
10/28/2016 03:00:00,N.Y.C.,4207
10/28/2016 04:00:00,N.Y.C.,4152.7
10/28/2016 05:00:00,N.Y.C.,4225.2
10/28/2016 06:00:00,N.Y.C.,4601.6
10/28/2016 07:00:00,N.Y.C.,5255.5
10/28/2016 08:00:00,N.Y.C.,5716.8
10/28/2016 09:00:00,N.Y.C.,5994.1
10/28/2016 10:00:00,N.Y.C.,6111.7
10/28/2016 11:00:00,N.Y.C.,6185.6
10/28/2016 12:00:00,N.Y.C.,6241.4
10/28/2016 13:00:00,N.Y.C.,6225.2
10/28/2016 14:00:00,N.Y.C.,6193.2
10/28/2016 15:00:00,N.Y.C.,6162.7
10/28/2016 16:00:00,N.Y.C.,6167.4
10/28/2016 17:00:00,N.Y.C.,6199
10/28/2016 18:00:00,N.Y.C.,6212.9
10/28/2016 19:00:00,N.Y.C.,6208.3
10/28/2016 20:00:00,N.Y.C.,6051
10/28/2016 21:00:00,N.Y.C.,5841.7
10/28/2016 22:00:00,N.Y.C.,5620.2
10/28/2016 23:00:00,N.Y.C.,5268
10/29/2016 00:00:00,N.Y.C.,4903.4
10/29/2016 01:00:00,N.Y.C.,4581.3
10/29/2016 02:00:00,N.Y.C.,4382.6
10/29/2016 03:00:00,N.Y.C.,4264.2
10/29/2016 04:00:00,N.Y.C.,4188.9
10/29/2016 05:00:00,N.Y.C.,4210.9
10/29/2016 06:00:00,N.Y.C.,4322
10/29/2016 07:00:00,N.Y.C.,4556.1
10/29/2016 08:00:00,N.Y.C.,4761.5
10/29/2016 09:00:00,N.Y.C.,5013.2
10/29/2016 10:00:00,N.Y.C.,5243.3
10/29/2016 11:00:00,N.Y.C.,5364.2
10/29/2016 12:00:00,N.Y.C.,5393.2
10/29/2016 13:00:00,N.Y.C.,5334.9
10/29/2016 14:00:00,N.Y.C.,5293.2
10/29/2016 15:00:00,N.Y.C.,5255.6
10/29/2016 16:00:00,N.Y.C.,5252.4
10/29/2016 17:00:00,N.Y.C.,5301
10/29/2016 18:00:00,N.Y.C.,5433.1
10/29/2016 19:00:00,N.Y.C.,5587.5
10/29/2016 20:00:00,N.Y.C.,5517.8
10/29/2016 21:00:00,N.Y.C.,5418.6
10/29/2016 22:00:00,N.Y.C.,5264.6
10/29/2016 23:00:00,N.Y.C.,4999.8
