"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"10/29/2016 00:10:00","WEST",61752,18.90,-0.95,0.00
"10/29/2016 00:15:00","CAPITL",61757,20.72,1.41,0.00
"10/29/2016 00:15:00","CENTRL",61754,19.37,0.06,0.00
"10/29/2016 00:15:00","DUNWOD",61760,21.26,1.95,0.00
"10/29/2016 00:15:00","GENESE",61753,18.83,-0.48,0.00
"10/29/2016 00:15:00","H Q",61844,18.81,-0.50,0.00
"10/29/2016 00:15:00","HUD VL",61758,21.17,1.85,0.00
"10/29/2016 00:15:00","LONGIL",61762,21.90,2.59,0.00
"10/29/2016 00:15:00","MHK VL",61756,19.93,0.62,0.00
"10/29/2016 00:15:00","MILLWD",61759,21.26,1.95,0.00
"10/29/2016 00:15:00","N.Y.C.",61761,21.38,2.07,0.00
"10/29/2016 00:15:00","NORTH",61755,18.85,-0.46,0.00
"10/29/2016 00:15:00","NPX",61845,22.76,2.03,-1.42
"10/29/2016 00:15:00","O H",61846,18.33,-0.98,0.00
"10/29/2016 00:15:00","PJM",61847,19.82,0.50,0.00
"10/29/2016 00:15:00","WEST",61752,18.58,-0.73,0.00
"10/29/2016 00:20:00","CAPITL",61757,27.89,1.12,-11.63
"10/29/2016 00:20:00","CENTRL",61754,16.35,0.03,-1.17
"10/29/2016 00:20:00","DUNWOD",61760,24.62,1.51,-7.97
"10/29/2016 00:20:00","GENESE",61753,15.69,-0.39,-0.94
"10/29/2016 00:20:00","H Q",61844,14.55,-0.41,0.19
"10/29/2016 00:20:00","HUD VL",61758,24.56,1.45,-7.97
"10/29/2016 00:20:00","LONGIL",61762,25.07,1.95,-7.97
"10/29/2016 00:20:00","MHK VL",61756,16.71,0.47,-1.09
"10/29/2016 00:20:00","MILLWD",61759,24.74,1.53,-8.07
"10/29/2016 00:20:00","N.Y.C.",61761,24.73,1.62,-7.97
"10/29/2016 00:20:00","NORTH",61755,14.47,-0.36,0.31
"10/29/2016 00:20:00","NPX",61845,47.71,1.65,-30.92
"10/29/2016 00:20:00","O H",61846,15.64,-0.79,-1.28
"10/29/2016 00:20:00","PJM",61847,19.87,0.38,-4.35
"10/29/2016 00:20:00","WEST",61752,15.78,-0.59,-1.23
"10/29/2016 00:25:00","CAPITL",61757,20.72,1.41,0.00
"10/29/2016 00:25:00","CENTRL",61754,19.39,0.08,0.00
"10/29/2016 00:25:00","DUNWOD",61760,21.28,1.97,0.00
"10/29/2016 00:25:00","GENESE",61753,18.81,-0.50,0.00
"10/29/2016 00:25:00","H Q",61844,18.79,-0.52,0.00
"10/29/2016 00:25:00","HUD VL",61758,21.19,1.87,0.00
"10/29/2016 00:25:00","LONGIL",61762,21.88,2.57,0.00
"10/29/2016 00:25:00","MHK VL",61756,19.93,0.62,0.00
"10/29/2016 00:25:00","MILLWD",61759,21.28,1.97,0.00
"10/29/2016 00:25:00","N.Y.C.",61761,21.40,2.09,0.00
"10/29/2016 00:25:00","NORTH",61755,18.85,-0.46,0.00
"10/29/2016 00:25:00","NPX",61845,42.61,2.05,-21.25
"10/29/2016 00:25:00","O H",61846,18.35,-0.97,0.00
"10/29/2016 00:25:00","PJM",61847,19.85,0.54,0.00
"10/29/2016 00:25:00","WEST",61752,18.60,-0.71,0.00
"10/29/2016 00:30:00","CAPITL",61757,18.89,1.22,0.00
"10/29/2016 00:30:00","CENTRL",61754,17.79,0.12,0.00
"10/29/2016 00:30:00","DUNWOD",61760,19.42,1.75,0.00
"10/29/2016 00:30:00","GENESE",61753,17.31,-0.35,0.00
"10/29/2016 00:30:00","H Q",61844,17.19,-0.48,0.00
"10/29/2016 00:30:00","HUD VL",61758,19.35,1.68,0.00
"10/29/2016 00:30:00","LONGIL",61762,19.95,2.28,0.00
"10/29/2016 00:30:00","MHK VL",61756,18.23,0.57,0.00
"10/29/2016 00:30:00","MILLWD",61759,19.43,1.77,0.00
"10/29/2016 00:30:00","N.Y.C.",61761,19.54,1.87,0.00
"10/29/2016 00:30:00","NORTH",61755,17.24,-0.42,0.00
"10/29/2016 00:30:00","NPX",61845,40.66,1.75,-21.25
"10/29/2016 00:30:00","O H",61846,16.93,-0.74,0.00
"10/29/2016 00:30:00","PJM",61847,18.22,0.55,0.00
"10/29/2016 00:30:00","WEST",61752,17.17,-0.49,0.00
"10/29/2016 00:35:00","CAPITL",61757,20.26,1.25,0.00
"10/29/2016 00:35:00","CENTRL",61754,19.18,0.17,0.00
"10/29/2016 00:35:00","DUNWOD",61760,20.85,1.84,0.00
"10/29/2016 00:35:00","GENESE",61753,18.68,-0.32,0.00
"10/29/2016 00:35:00","H Q",61844,18.50,-0.51,0.00
"10/29/2016 00:35:00","HUD VL",61758,20.78,1.77,0.00
"10/29/2016 00:35:00","LONGIL",61762,21.42,2.41,0.00
"10/29/2016 00:35:00","MHK VL",61756,19.63,0.63,0.00
"10/29/2016 00:35:00","MILLWD",61759,20.85,1.84,0.00
"10/29/2016 00:35:00","N.Y.C.",61761,20.97,1.96,0.00
"10/29/2016 00:35:00","NORTH",61755,18.55,-0.46,0.00
"10/29/2016 00:35:00","NPX",61845,44.30,1.77,-23.53
"10/29/2016 00:35:00","O H",61846,18.34,-0.67,0.00
"10/29/2016 00:35:00","PJM",61847,19.63,0.63,0.00
"10/29/2016 00:35:00","WEST",61752,18.59,-0.42,0.00
"10/29/2016 00:40:00","CAPITL",61757,17.03,1.07,0.00
"10/29/2016 00:40:00","CENTRL",61754,16.11,0.14,0.00
"10/29/2016 00:40:00","DUNWOD",61760,17.48,1.52,0.00
"10/29/2016 00:40:00","GENESE",61753,15.71,-0.26,0.00
"10/29/2016 00:40:00","H Q",61844,15.53,-0.43,0.00
"10/29/2016 00:40:00","HUD VL",61758,17.43,1.47,0.00
"10/29/2016 00:40:00","LONGIL",61762,17.96,2.00,0.00
"10/29/2016 00:40:00","MHK VL",61756,16.49,0.53,0.00
"10/29/2016 00:40:00","MILLWD",61759,17.50,1.53,0.00
"10/29/2016 00:40:00","N.Y.C.",61761,17.58,1.61,0.00
"10/29/2016 00:40:00","NORTH",61755,15.58,-0.38,0.00
"10/29/2016 00:40:00","NPX",61845,41.01,1.52,-23.53
"10/29/2016 00:40:00","O H",61846,15.40,-0.56,0.00
"10/29/2016 00:40:00","PJM",61847,16.47,0.51,0.00
"10/29/2016 00:40:00","WEST",61752,15.63,-0.34,0.00
"10/29/2016 00:45:00","CAPITL",61757,27.53,1.78,0.00
"10/29/2016 00:45:00","CENTRL",61754,25.83,0.08,0.00
"10/29/2016 00:45:00","DUNWOD",61760,28.22,2.47,0.00
"10/29/2016 00:45:00","GENESE",61753,25.11,-0.64,0.00
"10/29/2016 00:45:00","H Q",61844,25.08,-0.67,0.00
"10/29/2016 00:45:00","HUD VL",61758,28.12,2.37,0.00
"10/29/2016 00:45:00","LONGIL",61762,28.94,3.19,0.00
"10/29/2016 00:45:00","MHK VL",61756,26.58,0.82,0.00
"10/29/2016 00:45:00","MILLWD",61759,28.22,2.47,0.00
"10/29/2016 00:45:00","N.Y.C.",61761,28.38,2.63,0.00
"10/29/2016 00:45:00","NORTH",61755,25.16,-0.59,0.00
"10/29/2016 00:45:00","NPX",61845,51.75,2.47,-23.53
"10/29/2016 00:45:00","O H",61846,24.47,-1.29,0.00
"10/29/2016 00:45:00","PJM",61847,26.37,0.62,0.00
"10/29/2016 00:45:00","WEST",61752,24.77,-0.98,0.00
"10/29/2016 00:50:00","CAPITL",61757,20.58,1.33,0.00
"10/29/2016 00:50:00","CENTRL",61754,19.31,0.06,0.00
"10/29/2016 00:50:00","DUNWOD",61760,21.12,1.87,0.00
"10/29/2016 00:50:00","GENESE",61753,18.79,-0.46,0.00
"10/29/2016 00:50:00","H Q",61844,18.75,-0.50,0.00
"10/29/2016 00:50:00","HUD VL",61758,21.04,1.79,0.00
"10/29/2016 00:50:00","LONGIL",61762,21.68,2.43,0.00
"10/29/2016 00:50:00","MHK VL",61756,19.87,0.62,0.00
"10/29/2016 00:50:00","MILLWD",61759,21.12,1.87,0.00
"10/29/2016 00:50:00","N.Y.C.",61761,21.23,1.98,0.00
"10/29/2016 00:50:00","NORTH",61755,18.79,-0.46,0.00
"10/29/2016 00:50:00","NPX",61845,32.14,1.85,-11.04
"10/29/2016 00:50:00","O H",61846,18.33,-0.92,0.00
"10/29/2016 00:50:00","PJM",61847,19.73,0.48,0.00
"10/29/2016 00:50:00","WEST",61752,18.56,-0.69,0.00
"10/29/2016 00:55:00","CAPITL",61757,20.40,1.32,0.00
"10/29/2016 00:55:00","CENTRL",61754,19.22,0.13,0.00
"10/29/2016 00:55:00","DUNWOD",61760,20.92,1.83,0.00
"10/29/2016 00:55:00","GENESE",61753,18.71,-0.38,0.00
"10/29/2016 00:55:00","H Q",61844,18.55,-0.53,0.00
"10/29/2016 00:55:00","HUD VL",61758,20.86,1.78,0.00
"10/29/2016 00:55:00","LONGIL",61762,21.49,2.40,0.00
"10/29/2016 00:55:00","MHK VL",61756,19.72,0.63,0.00
"10/29/2016 00:55:00","MILLWD",61759,20.94,1.85,0.00
"10/29/2016 00:55:00","N.Y.C.",61761,21.05,1.97,0.00
"10/29/2016 00:55:00","NORTH",61755,18.57,-0.51,0.00
"10/29/2016 00:55:00","NPX",61845,31.94,1.81,-11.04
"10/29/2016 00:55:00","O H",61846,18.30,-0.78,0.00
"10/29/2016 00:55:00","PJM",61847,19.66,0.57,0.00
"10/29/2016 00:55:00","WEST",61752,18.57,-0.51,0.00
"10/29/2016 01:00:00","CAPITL",61757,20.69,1.32,0.00
"10/29/2016 01:00:00","CENTRL",61754,19.41,0.04,0.00
"10/29/2016 01:00:00","DUNWOD",61760,21.24,1.86,0.00
"10/29/2016 01:00:00","GENESE",61753,18.83,-0.54,0.00
"10/29/2016 01:00:00","H Q",61844,18.87,-0.50,0.00
"10/29/2016 01:00:00","HUD VL",61758,21.18,1.80,0.00
"10/29/2016 01:00:00","LONGIL",61762,21.80,2.42,0.00
"10/29/2016 01:00:00","MHK VL",61756,19.98,0.60,0.00
"10/29/2016 01:00:00","MILLWD",61759,21.25,1.88,0.00
"10/29/2016 01:00:00","N.Y.C.",61761,21.37,2.00,0.00
"10/29/2016 01:00:00","NORTH",61755,18.89,-0.48,0.00
"10/29/2016 01:00:00","NPX",61845,32.28,1.86,-11.04
"10/29/2016 01:00:00","O H",61846,18.35,-1.03,0.00
"10/29/2016 01:00:00","PJM",61847,19.82,0.45,0.00
"10/29/2016 01:00:00","WEST",61752,18.58,-0.80,0.00
"10/29/2016 01:05:00","CAPITL",61757,24.98,1.63,0.00
"10/29/2016 01:05:00","CENTRL",61754,23.25,-0.09,0.00
"10/29/2016 01:05:00","DUNWOD",61760,25.61,2.26,0.00
"10/29/2016 01:05:00","GENESE",61753,22.53,-0.82,0.00
"10/29/2016 01:05:00","H Q",61844,22.78,-0.56,0.00
"10/29/2016 01:05:00","HUD VL",61758,25.49,2.15,0.00
"10/29/2016 01:05:00","LONGIL",61762,26.26,2.92,0.00
"10/29/2016 01:05:00","MHK VL",61756,24.04,0.70,0.00
"10/29/2016 01:05:00","MILLWD",61759,25.61,2.26,0.00
"10/29/2016 01:05:00","N.Y.C.",61761,25.75,2.40,0.00
"10/29/2016 01:05:00","NORTH",61755,22.78,-0.56,0.00
"10/29/2016 01:05:00","NPX",61845,45.90,2.36,-20.20
"10/29/2016 01:05:00","O H",61846,21.83,-1.52,0.00
"10/29/2016 01:05:00","PJM",61847,23.72,0.37,0.00
"10/29/2016 01:05:00","WEST",61752,22.11,-1.24,0.00
"10/29/2016 01:10:00","CAPITL",61757,22.38,1.48,0.00
"10/29/2016 01:10:00","CENTRL",61754,20.85,-0.04,0.00
"10/29/2016 01:10:00","DUNWOD",61760,22.90,2.01,0.00
"10/29/2016 01:10:00","GENESE",61753,20.22,-0.67,0.00
"10/29/2016 01:10:00","H Q",61844,20.39,-0.50,0.00
"10/29/2016 01:10:00","HUD VL",61758,22.79,1.90,0.00
"10/29/2016 01:10:00","LONGIL",61762,23.50,2.61,0.00
"10/29/2016 01:10:00","MHK VL",61756,21.52,0.63,0.00
"10/29/2016 01:10:00","MILLWD",61759,22.90,2.01,0.00
"10/29/2016 01:10:00","N.Y.C.",61761,23.05,2.15,0.00
"10/29/2016 01:10:00","NORTH",61755,20.37,-0.52,0.00
"10/29/2016 01:10:00","NPX",61845,43.20,2.11,-20.20
"10/29/2016 01:10:00","O H",61846,19.64,-1.25,0.00
"10/29/2016 01:10:00","PJM",61847,21.27,0.38,0.00
"10/29/2016 01:10:00","WEST",61752,19.89,-1.00,0.00
"10/29/2016 01:15:00","CAPITL",61757,20.48,1.27,0.00
"10/29/2016 01:15:00","CENTRL",61754,19.29,0.08,0.00
"10/29/2016 01:15:00","DUNWOD",61760,21.00,1.79,0.00
"10/29/2016 01:15:00","GENESE",61753,18.75,-0.46,0.00
"10/29/2016 01:15:00","H Q",61844,18.73,-0.48,0.00
"10/29/2016 01:15:00","HUD VL",61758,20.94,1.73,0.00
"10/29/2016 01:15:00","LONGIL",61762,21.55,2.34,0.00
"10/29/2016 01:15:00","MHK VL",61756,19.81,0.60,0.00
"10/29/2016 01:15:00","MILLWD",61759,21.00,1.79,0.00
"10/29/2016 01:15:00","N.Y.C.",61761,21.13,1.92,0.00
"10/29/2016 01:15:00","NORTH",61755,18.69,-0.52,0.00
"10/29/2016 01:15:00","NPX",61845,41.16,1.75,-20.20
"10/29/2016 01:15:00","O H",61846,18.33,-0.88,0.00
"10/29/2016 01:15:00","PJM",61847,19.69,0.48,0.00
"10/29/2016 01:15:00","WEST",61752,18.56,-0.65,0.00
"10/29/2016 01:20:00","CAPITL",61757,20.42,1.28,0.00
"10/29/2016 01:20:00","CENTRL",61754,19.20,0.06,0.00
"10/29/2016 01:20:00","DUNWOD",61760,20.92,1.78,0.00
"10/29/2016 01:20:00","GENESE",61753,18.70,-0.44,0.00
"10/29/2016 01:20:00","H Q",61844,18.66,-0.48,0.00
"10/29/2016 01:20:00","HUD VL",61758,20.84,1.70,0.00
"10/29/2016 01:20:00","LONGIL",61762,21.47,2.33,0.00
"10/29/2016 01:20:00","MHK VL",61756,19.73,0.59,0.00
"10/29/2016 01:20:00","MILLWD",61759,20.92,1.78,0.00
"10/29/2016 01:20:00","N.Y.C.",61761,21.03,1.90,0.00
"10/29/2016 01:20:00","NORTH",61755,18.64,-0.50,0.00
"10/29/2016 01:20:00","NPX",61845,24.69,1.78,-3.78
"10/29/2016 01:20:00","O H",61846,18.26,-0.88,0.00
"10/29/2016 01:20:00","PJM",61847,19.60,0.46,0.00
"10/29/2016 01:20:00","WEST",61752,18.51,-0.63,0.00
"10/29/2016 01:25:00","CAPITL",61757,20.40,1.30,0.00
"10/29/2016 01:25:00","CENTRL",61754,19.16,0.06,0.00
"10/29/2016 01:25:00","DUNWOD",61760,20.88,1.78,0.00
"10/29/2016 01:25:00","GENESE",61753,18.64,-0.46,0.00
"10/29/2016 01:25:00","H Q",61844,18.63,-0.48,0.00
"10/29/2016 01:25:00","HUD VL",61758,20.80,1.70,0.00
"10/29/2016 01:25:00","LONGIL",61762,21.45,2.35,0.00
"10/29/2016 01:25:00","MHK VL",61756,19.69,0.59,0.00
"10/29/2016 01:25:00","MILLWD",61759,20.90,1.80,0.00
"10/29/2016 01:25:00","N.Y.C.",61761,20.99,1.89,0.00
"10/29/2016 01:25:00","NORTH",61755,18.61,-0.50,0.00
"10/29/2016 01:25:00","NPX",61845,24.69,1.82,-3.78
"10/29/2016 01:25:00","O H",61846,18.20,-0.90,0.00
"10/29/2016 01:25:00","PJM",61847,19.54,0.44,0.00
"10/29/2016 01:25:00","WEST",61752,18.45,-0.65,0.00
"10/29/2016 01:30:00","CAPITL",61757,17.65,1.12,0.00
"10/29/2016 01:30:00","CENTRL",61754,16.56,0.03,0.00
"10/29/2016 01:30:00","DUNWOD",61760,18.04,1.52,0.00
"10/29/2016 01:30:00","GENESE",61753,16.15,-0.38,0.00
"10/29/2016 01:30:00","H Q",61844,16.13,-0.40,0.00
"10/29/2016 01:30:00","HUD VL",61758,17.98,1.45,0.00
"10/29/2016 01:30:00","LONGIL",61762,18.54,2.02,0.00
"10/29/2016 01:30:00","MHK VL",61756,17.04,0.51,0.00
"10/29/2016 01:30:00","MILLWD",61759,18.04,1.52,0.00
"10/29/2016 01:30:00","N.Y.C.",61761,18.15,1.62,0.00
"10/29/2016 01:30:00","NORTH",61755,16.11,-0.41,0.00
"10/29/2016 01:30:00","NPX",61845,21.87,1.57,-3.78
"10/29/2016 01:30:00","O H",61846,15.75,-0.78,0.00
"10/29/2016 01:30:00","PJM",61847,16.89,0.36,0.00
"10/29/2016 01:30:00","WEST",61752,15.96,-0.56,0.00
"10/29/2016 01:35:00","CAPITL",61757,16.67,1.06,0.00
"10/29/2016 01:35:00","CENTRL",61754,15.64,0.03,0.00
"10/29/2016 01:35:00","DUNWOD",61760,17.06,1.45,0.00
"10/29/2016 01:35:00","GENESE",61753,15.20,-0.41,0.00
"10/29/2016 01:35:00","H Q",61844,15.24,-0.37,0.00
"10/29/2016 01:35:00","HUD VL",61758,17.00,1.39,0.00
"10/29/2016 01:35:00","LONGIL",61762,17.51,1.90,0.00
"10/29/2016 01:35:00","MHK VL",61756,16.10,0.48,0.00
"10/29/2016 01:35:00","MILLWD",61759,17.06,1.45,0.00
"10/29/2016 01:35:00","N.Y.C.",61761,17.16,1.55,0.00
"10/29/2016 01:35:00","NORTH",61755,15.22,-0.39,0.00
"10/29/2016 01:35:00","NPX",61845,22.80,1.48,-5.70
"10/29/2016 01:35:00","O H",61846,14.85,-0.76,0.00
"10/29/2016 01:35:00","PJM",61847,15.95,0.34,0.00
"10/29/2016 01:35:00","WEST",61752,15.03,-0.58,0.00
"10/29/2016 01:40:00","CAPITL",61757,14.13,0.90,0.00
"10/29/2016 01:40:00","CENTRL",61754,13.25,0.01,0.00
"10/29/2016 01:40:00","DUNWOD",61760,14.45,1.22,0.00
"10/29/2016 01:40:00","GENESE",61753,12.90,-0.33,0.00
"10/29/2016 01:40:00","H Q",61844,12.92,-0.32,0.00
"10/29/2016 01:40:00","HUD VL",61758,14.40,1.16,0.00
"10/29/2016 01:40:00","LONGIL",61762,14.83,1.60,0.00
"10/29/2016 01:40:00","MHK VL",61756,13.63,0.40,0.00
"10/29/2016 01:40:00","MILLWD",61759,14.45,1.22,0.00
"10/29/2016 01:40:00","N.Y.C.",61761,14.53,1.30,0.00
"10/29/2016 01:40:00","NORTH",61755,12.90,-0.33,0.00
"10/29/2016 01:40:00","NPX",61845,20.21,1.27,-5.70
"10/29/2016 01:40:00","O H",61846,12.57,-0.66,0.00
"10/29/2016 01:40:00","PJM",61847,13.50,0.26,0.00
"10/29/2016 01:40:00","WEST",61752,12.74,-0.49,0.00
"10/29/2016 01:45:00","CAPITL",61757,14.12,0.89,0.00
"10/29/2016 01:45:00","CENTRL",61754,13.25,0.01,0.00
"10/29/2016 01:45:00","DUNWOD",61760,14.45,1.22,0.00
"10/29/2016 01:45:00","GENESE",61753,12.89,-0.34,0.00
"10/29/2016 01:45:00","H Q",61844,12.92,-0.32,0.00
"10/29/2016 01:45:00","HUD VL",61758,14.40,1.16,0.00
"10/29/2016 01:45:00","LONGIL",61762,14.82,1.59,0.00
"10/29/2016 01:45:00","MHK VL",61756,13.63,0.40,0.00
"10/29/2016 01:45:00","MILLWD",61759,14.45,1.22,0.00
"10/29/2016 01:45:00","N.Y.C.",61761,14.53,1.30,0.00
"10/29/2016 01:45:00","NORTH",61755,12.90,-0.33,0.00
"10/29/2016 01:45:00","NPX",61845,20.20,1.26,-5.70
"10/29/2016 01:45:00","O H",61846,12.59,-0.65,0.00
"10/29/2016 01:45:00","PJM",61847,13.51,0.28,0.00
"10/29/2016 01:45:00","WEST",61752,12.74,-0.49,0.00
"10/29/2016 01:50:00","CAPITL",61757,16.66,1.06,0.00
"10/29/2016 01:50:00","CENTRL",61754,15.63,0.03,0.00
"10/29/2016 01:50:00","DUNWOD",61760,17.03,1.43,0.00
"10/29/2016 01:50:00","GENESE",61753,15.22,-0.37,0.00
"10/29/2016 01:50:00","H Q",61844,15.22,-0.37,0.00
"10/29/2016 01:50:00","HUD VL",61758,16.97,1.37,0.00
"10/29/2016 01:50:00","LONGIL",61762,17.48,1.89,0.00
"10/29/2016 01:50:00","MHK VL",61756,16.06,0.47,0.00
"10/29/2016 01:50:00","MILLWD",61759,17.03,1.43,0.00
"10/29/2016 01:50:00","N.Y.C.",61761,17.12,1.53,0.00
"10/29/2016 01:50:00","NORTH",61755,15.21,-0.39,0.00
"10/29/2016 01:50:00","NPX",61845,28.29,1.50,-11.20
"10/29/2016 01:50:00","O H",61846,14.88,-0.72,0.00
"10/29/2016 01:50:00","PJM",61847,15.95,0.36,0.00
"10/29/2016 01:50:00","WEST",61752,15.07,-0.53,0.00
"10/29/2016 01:55:00","CAPITL",61757,5.34,0.34,0.00
"10/29/2016 01:55:00","CENTRL",61754,5.03,0.02,0.00
"10/29/2016 01:55:00","DUNWOD",61760,5.46,0.45,0.00
"10/29/2016 01:55:00","GENESE",61753,4.90,-0.11,0.00
"10/29/2016 01:55:00","H Q",61844,4.89,-0.12,0.00
"10/29/2016 01:55:00","HUD VL",61758,5.44,0.44,0.00
"10/29/2016 01:55:00","LONGIL",61762,5.60,0.60,0.00
"10/29/2016 01:55:00","MHK VL",61756,5.16,0.15,0.00
"10/29/2016 01:55:00","MILLWD",61759,5.46,0.46,0.00
"10/29/2016 01:55:00","N.Y.C.",61761,5.49,0.48,0.00
"10/29/2016 01:55:00","NORTH",61755,4.88,-0.12,0.00
"10/29/2016 01:55:00","NPX",61845,16.67,0.47,-11.20
"10/29/2016 01:55:00","O H",61846,4.79,-0.22,0.00
"10/29/2016 01:55:00","PJM",61847,5.13,0.13,0.00
"10/29/2016 01:55:00","WEST",61752,4.85,-0.16,0.00
"10/29/2016 02:00:00","CAPITL",61757,28.24,1.80,0.00
"10/29/2016 02:00:00","CENTRL",61754,26.36,-0.08,0.00
"10/29/2016 02:00:00","DUNWOD",61760,28.77,2.33,0.00
"10/29/2016 02:00:00","GENESE",61753,25.49,-0.95,0.00
"10/29/2016 02:00:00","H Q",61844,25.83,-0.61,0.00
"10/29/2016 02:00:00","HUD VL",61758,28.69,2.25,0.00
"10/29/2016 02:00:00","LONGIL",61762,29.48,3.04,0.00
"10/29/2016 02:00:00","MHK VL",61756,27.21,0.77,0.00
"10/29/2016 02:00:00","MILLWD",61759,28.79,2.35,0.00
"10/29/2016 02:00:00","N.Y.C.",61761,28.90,2.46,0.00
"10/29/2016 02:00:00","NORTH",61755,25.83,-0.61,0.00
"10/29/2016 02:00:00","NPX",61845,40.10,2.46,-11.20
"10/29/2016 02:00:00","O H",61846,24.77,-1.66,0.00
"10/29/2016 02:00:00","PJM",61847,26.81,0.37,0.00
"10/29/2016 02:00:00","WEST",61752,25.04,-1.40,0.00
"10/29/2016 02:05:00","CAPITL",61757,21.04,1.32,0.00
"10/29/2016 02:05:00","CENTRL",61754,19.62,-0.10,0.00
"10/29/2016 02:05:00","DUNWOD",61760,21.45,1.74,0.00
"10/29/2016 02:05:00","GENESE",61753,18.95,-0.77,0.00
"10/29/2016 02:05:00","H Q",61844,19.28,-0.43,0.00
"10/29/2016 02:05:00","HUD VL",61758,21.39,1.67,0.00
"10/29/2016 02:05:00","LONGIL",61762,21.98,2.27,0.00
"10/29/2016 02:05:00","MHK VL",61756,20.29,0.57,0.00
"10/29/2016 02:05:00","MILLWD",61759,21.47,1.75,0.00
"10/29/2016 02:05:00","N.Y.C.",61761,21.55,1.83,0.00
"10/29/2016 02:05:00","NORTH",61755,19.26,-0.45,0.00
"10/29/2016 02:05:00","NPX",61845,29.92,1.79,-8.41
"10/29/2016 02:05:00","O H",61846,18.37,-1.34,0.00
"10/29/2016 02:05:00","PJM",61847,19.95,0.24,0.00
"10/29/2016 02:05:00","WEST",61752,18.57,-1.14,0.00
"10/29/2016 02:10:00","CAPITL",61757,21.01,1.32,0.00
"10/29/2016 02:10:00","CENTRL",61754,19.60,-0.10,0.00
"10/29/2016 02:10:00","DUNWOD",61760,21.45,1.75,0.00
"10/29/2016 02:10:00","GENESE",61753,18.95,-0.75,0.00
"10/29/2016 02:10:00","H Q",61844,19.24,-0.45,0.00
"10/29/2016 02:10:00","HUD VL",61758,21.39,1.69,0.00
"10/29/2016 02:10:00","LONGIL",61762,21.96,2.26,0.00
"10/29/2016 02:10:00","MHK VL",61756,20.27,0.57,0.00
"10/29/2016 02:10:00","MILLWD",61759,21.47,1.77,0.00
"10/29/2016 02:10:00","N.Y.C.",61761,21.54,1.85,0.00
"10/29/2016 02:10:00","NORTH",61755,19.24,-0.45,0.00
"10/29/2016 02:10:00","NPX",61845,29.88,1.77,-8.41
"10/29/2016 02:10:00","O H",61846,18.37,-1.32,0.00
"10/29/2016 02:10:00","PJM",61847,19.91,0.22,0.00
"10/29/2016 02:10:00","WEST",61752,18.57,-1.12,0.00
"10/29/2016 02:15:00","CAPITL",61757,20.96,1.34,0.00
"10/29/2016 02:15:00","CENTRL",61754,19.59,-0.04,0.00
"10/29/2016 02:15:00","DUNWOD",61760,21.36,1.73,0.00
"10/29/2016 02:15:00","GENESE",61753,18.92,-0.71,0.00
"10/29/2016 02:15:00","H Q",61844,19.16,-0.47,0.00
"10/29/2016 02:15:00","HUD VL",61758,21.30,1.67,0.00
"10/29/2016 02:15:00","LONGIL",61762,21.90,2.28,0.00
"10/29/2016 02:15:00","MHK VL",61756,20.22,0.59,0.00
