"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"10/27/2016 00:45:00","CAPITL",61757,29.21,1.94,0.00
"10/27/2016 00:45:00","CENTRL",61754,27.54,0.27,0.00
"10/27/2016 00:45:00","DUNWOD",61760,29.61,2.35,0.00
"10/27/2016 00:45:00","GENESE",61753,26.97,-0.30,0.00
"10/27/2016 00:45:00","H Q",61844,0.00,-0.68,26.59
"10/27/2016 00:45:00","HUD VL",61758,29.56,2.29,0.00
"10/27/2016 00:45:00","LONGIL",61762,30.24,2.97,0.00
"10/27/2016 00:45:00","MHK VL",61756,28.30,1.04,0.00
"10/27/2016 00:45:00","MILLWD",61759,29.64,2.37,0.00
"10/27/2016 00:45:00","N.Y.C.",61761,29.75,2.48,0.00
"10/27/2016 00:45:00","NORTH",61755,26.64,-0.63,0.00
"10/27/2016 00:45:00","NPX",61845,29.81,2.54,0.00
"10/27/2016 00:45:00","O H",61846,26.45,-0.82,0.00
"10/27/2016 00:45:00","PJM",61847,28.43,0.90,-0.26
"10/27/2016 00:45:00","WEST",61752,26.81,-0.46,0.00
"10/27/2016 00:50:00","CAPITL",61757,26.36,1.72,0.00
"10/27/2016 00:50:00","CENTRL",61754,24.88,0.25,0.00
"10/27/2016 00:50:00","DUNWOD",61760,26.77,2.14,0.00
"10/27/2016 00:50:00","GENESE",61753,24.39,-0.25,0.00
"10/27/2016 00:50:00","H Q",61844,0.00,-0.61,24.02
"10/27/2016 00:50:00","HUD VL",61758,26.73,2.09,0.00
"10/27/2016 00:50:00","LONGIL",61762,27.34,2.71,0.00
"10/27/2016 00:50:00","MHK VL",61756,25.54,0.91,0.00
"10/27/2016 00:50:00","MILLWD",61759,26.80,2.17,0.00
"10/27/2016 00:50:00","N.Y.C.",61761,26.90,2.26,0.00
"10/27/2016 00:50:00","NORTH",61755,24.07,-0.57,0.00
"10/27/2016 00:50:00","NPX",61845,26.87,2.24,0.00
"10/27/2016 00:50:00","O H",61846,23.89,-0.74,0.00
"10/27/2016 00:50:00","PJM",61847,25.44,0.81,0.00
"10/27/2016 00:50:00","WEST",61752,24.24,-0.40,0.00
"10/27/2016 00:55:00","CAPITL",61757,26.36,1.72,0.00
"10/27/2016 00:55:00","CENTRL",61754,24.85,0.22,0.00
"10/27/2016 00:55:00","DUNWOD",61760,26.77,2.14,0.00
"10/27/2016 00:55:00","GENESE",61753,24.36,-0.27,0.00
"10/27/2016 00:55:00","H Q",61844,0.00,-0.61,24.02
"10/27/2016 00:55:00","HUD VL",61758,26.70,2.07,0.00
"10/27/2016 00:55:00","LONGIL",61762,27.32,2.69,0.00
"10/27/2016 00:55:00","MHK VL",61756,25.54,0.91,0.00
"10/27/2016 00:55:00","MILLWD",61759,26.77,2.14,0.00
"10/27/2016 00:55:00","N.Y.C.",61761,26.90,2.26,0.00
"10/27/2016 00:55:00","NORTH",61755,24.09,-0.54,0.00
"10/27/2016 00:55:00","NPX",61845,26.90,2.26,0.00
"10/27/2016 00:55:00","O H",61846,23.87,-0.76,0.00
"10/27/2016 00:55:00","PJM",61847,25.40,0.76,0.00
"10/27/2016 00:55:00","WEST",61752,24.21,-0.42,0.00
"10/27/2016 01:00:00","CAPITL",61757,26.63,1.77,0.00
"10/27/2016 01:00:00","CENTRL",61754,25.02,0.15,0.00
"10/27/2016 01:00:00","DUNWOD",61760,27.08,2.21,0.00
"10/27/2016 01:00:00","GENESE",61753,24.47,-0.40,0.00
"10/27/2016 01:00:00","H Q",61844,0.00,-0.62,24.25
"10/27/2016 01:00:00","HUD VL",61758,27.01,2.14,0.00
"10/27/2016 01:00:00","LONGIL",61762,27.68,2.81,0.00
"10/27/2016 01:00:00","MHK VL",61756,25.79,0.92,0.00
"10/27/2016 01:00:00","MILLWD",61759,27.11,2.24,0.00
"10/27/2016 01:00:00","N.Y.C.",61761,27.23,2.36,0.00
"10/27/2016 01:00:00","NORTH",61755,24.32,-0.55,0.00
"10/27/2016 01:00:00","NPX",61845,27.18,2.31,0.00
"10/27/2016 01:00:00","O H",61846,23.92,-0.94,0.00
"10/27/2016 01:00:00","PJM",61847,25.56,0.70,0.00
"10/27/2016 01:00:00","WEST",61752,24.25,-0.62,0.00
"10/27/2016 01:05:00","CAPITL",61757,26.66,1.77,0.00
"10/27/2016 01:05:00","CENTRL",61754,25.04,0.15,0.00
"10/27/2016 01:05:00","DUNWOD",61760,27.11,2.21,0.00
"10/27/2016 01:05:00","GENESE",61753,24.52,-0.37,0.00
"10/27/2016 01:05:00","H Q",61844,0.00,-0.62,24.27
"10/27/2016 01:05:00","HUD VL",61758,27.03,2.14,0.00
"10/27/2016 01:05:00","LONGIL",61762,27.76,2.86,0.00
"10/27/2016 01:05:00","MHK VL",61756,25.82,0.92,0.00
"10/27/2016 01:05:00","MILLWD",61759,27.11,2.21,0.00
"10/27/2016 01:05:00","N.Y.C.",61761,27.23,2.34,0.00
"10/27/2016 01:05:00","NORTH",61755,24.35,-0.55,0.00
"10/27/2016 01:05:00","NPX",61845,27.23,2.34,0.00
"10/27/2016 01:05:00","O H",61846,24.00,-0.90,0.00
"10/27/2016 01:05:00","PJM",61847,25.64,0.75,0.00
"10/27/2016 01:05:00","WEST",61752,24.30,-0.60,0.00
"10/27/2016 01:10:00","CAPITL",61757,26.55,1.76,0.00
"10/27/2016 01:10:00","CENTRL",61754,24.94,0.15,0.00
"10/27/2016 01:10:00","DUNWOD",61760,26.97,2.18,0.00
"10/27/2016 01:10:00","GENESE",61753,24.42,-0.37,0.00
"10/27/2016 01:10:00","H Q",61844,0.00,-0.62,24.17
"10/27/2016 01:10:00","HUD VL",61758,26.90,2.11,0.00
"10/27/2016 01:10:00","LONGIL",61762,27.59,2.80,0.00
"10/27/2016 01:10:00","MHK VL",61756,25.68,0.89,0.00
"10/27/2016 01:10:00","MILLWD",61759,27.00,2.21,0.00
"10/27/2016 01:10:00","N.Y.C.",61761,27.12,2.33,0.00
"10/27/2016 01:10:00","NORTH",61755,24.24,-0.55,0.00
"10/27/2016 01:10:00","NPX",61845,27.15,2.36,0.00
"10/27/2016 01:10:00","O H",61846,23.92,-0.87,0.00
"10/27/2016 01:10:00","PJM",61847,25.53,0.74,0.00
"10/27/2016 01:10:00","WEST",61752,24.24,-0.55,0.00
"10/27/2016 01:15:00","CAPITL",61757,24.14,1.60,0.00
"10/27/2016 01:15:00","CENTRL",61754,22.70,0.16,0.00
"10/27/2016 01:15:00","DUNWOD",61760,24.50,1.96,0.00
"10/27/2016 01:15:00","GENESE",61753,22.29,-0.25,0.00
"10/27/2016 01:15:00","H Q",61844,0.00,-0.54,22.00
"10/27/2016 01:15:00","HUD VL",61758,24.43,1.89,0.00
"10/27/2016 01:15:00","LONGIL",61762,25.06,2.52,0.00
"10/27/2016 01:15:00","MHK VL",61756,23.37,0.83,0.00
"10/27/2016 01:15:00","MILLWD",61759,24.50,1.96,0.00
"10/27/2016 01:15:00","N.Y.C.",61761,24.61,2.07,0.00
"10/27/2016 01:15:00","NORTH",61755,22.04,-0.50,0.00
"10/27/2016 01:15:00","NPX",61845,24.68,2.14,0.00
"10/27/2016 01:15:00","O H",61846,21.84,-0.70,0.00
"10/27/2016 01:15:00","PJM",61847,23.21,0.68,0.00
"10/27/2016 01:15:00","WEST",61752,22.15,-0.38,0.00
"10/27/2016 01:20:00","CAPITL",61757,23.84,1.52,0.00
"10/27/2016 01:20:00","CENTRL",61754,22.53,0.20,0.00
"10/27/2016 01:20:00","DUNWOD",61760,24.22,1.90,0.00
"10/27/2016 01:20:00","GENESE",61753,22.19,-0.13,0.00
"10/27/2016 01:20:00","H Q",61844,21.79,-0.54,0.00
"10/27/2016 01:20:00","HUD VL",61758,24.16,1.83,0.00
"10/27/2016 01:20:00","LONGIL",61762,24.76,2.43,0.00
"10/27/2016 01:20:00","MHK VL",61756,23.15,0.83,0.00
"10/27/2016 01:20:00","MILLWD",61759,24.22,1.90,0.00
"10/27/2016 01:20:00","N.Y.C.",61761,24.34,2.01,0.00
"10/27/2016 01:20:00","NORTH",61755,21.83,-0.49,0.00
"10/27/2016 01:20:00","NPX",61845,24.31,1.99,0.00
"10/27/2016 01:20:00","O H",61846,21.81,-0.51,0.00
"10/27/2016 01:20:00","PJM",61847,25.71,0.74,-2.65
"10/27/2016 01:20:00","WEST",61752,22.12,-0.20,0.00
"10/27/2016 01:25:00","CAPITL",61757,23.96,1.57,0.00
"10/27/2016 01:25:00","CENTRL",61754,22.55,0.16,0.00
"10/27/2016 01:25:00","DUNWOD",61760,24.28,1.88,0.00
"10/27/2016 01:25:00","GENESE",61753,22.22,-0.18,0.00
"10/27/2016 01:25:00","H Q",61844,21.86,-0.54,0.00
"10/27/2016 01:25:00","HUD VL",61758,24.23,1.84,0.00
"10/27/2016 01:25:00","LONGIL",61762,24.84,2.44,0.00
"10/27/2016 01:25:00","MHK VL",61756,23.23,0.83,0.00
"10/27/2016 01:25:00","MILLWD",61759,24.30,1.90,0.00
"10/27/2016 01:25:00","N.Y.C.",61761,24.41,2.02,0.00
"10/27/2016 01:25:00","NORTH",61755,21.93,-0.47,0.00
"10/27/2016 01:25:00","NPX",61845,24.46,2.06,0.00
"10/27/2016 01:25:00","O H",61846,21.81,-0.58,0.00
"10/27/2016 01:25:00","PJM",61847,25.70,0.65,-2.65
"10/27/2016 01:25:00","WEST",61752,22.10,-0.29,0.00
"10/27/2016 01:30:00","CAPITL",61757,24.16,1.60,0.00
"10/27/2016 01:30:00","CENTRL",61754,22.70,0.14,0.00
"10/27/2016 01:30:00","DUNWOD",61760,24.50,1.94,0.00
"10/27/2016 01:30:00","GENESE",61753,22.29,-0.27,0.00
"10/27/2016 01:30:00","H Q",61844,22.02,-0.54,0.00
"10/27/2016 01:30:00","HUD VL",61758,24.46,1.90,0.00
"10/27/2016 01:30:00","LONGIL",61762,25.06,2.50,0.00
"10/27/2016 01:30:00","MHK VL",61756,23.37,0.81,0.00
"10/27/2016 01:30:00","MILLWD",61759,24.52,1.96,0.00
"10/27/2016 01:30:00","N.Y.C.",61761,24.61,2.05,0.00
"10/27/2016 01:30:00","NORTH",61755,22.09,-0.47,0.00
"10/27/2016 01:30:00","NPX",61845,24.70,2.14,0.00
"10/27/2016 01:30:00","O H",61846,21.86,-0.70,0.00
"10/27/2016 01:30:00","PJM",61847,25.84,0.63,-2.65
"10/27/2016 01:30:00","WEST",61752,22.13,-0.43,0.00
"10/27/2016 01:35:00","CAPITL",61757,26.63,1.81,0.00
"10/27/2016 01:35:00","CENTRL",61754,24.92,0.10,0.00
"10/27/2016 01:35:00","DUNWOD",61760,26.97,2.16,0.00
"10/27/2016 01:35:00","GENESE",61753,24.44,-0.37,0.00
"10/27/2016 01:35:00","H Q",61844,24.22,-0.60,0.00
"10/27/2016 01:35:00","HUD VL",61758,26.92,2.11,0.00
"10/27/2016 01:35:00","LONGIL",61762,27.59,2.78,0.00
"10/27/2016 01:35:00","MHK VL",61756,25.71,0.89,0.00
"10/27/2016 01:35:00","MILLWD",61759,27.00,2.18,0.00
"10/27/2016 01:35:00","N.Y.C.",61761,27.12,2.31,0.00
"10/27/2016 01:35:00","NORTH",61755,24.29,-0.52,0.00
"10/27/2016 01:35:00","NPX",61845,27.27,2.46,0.00
"10/27/2016 01:35:00","O H",61846,23.92,-0.89,0.00
"10/27/2016 01:35:00","PJM",61847,28.67,0.67,-3.18
"10/27/2016 01:35:00","WEST",61752,24.25,-0.57,0.00
"10/27/2016 01:40:00","CAPITL",61757,24.31,1.65,0.00
"10/27/2016 01:40:00","CENTRL",61754,22.77,0.11,0.00
"10/27/2016 01:40:00","DUNWOD",61760,24.60,1.95,0.00
"10/27/2016 01:40:00","GENESE",61753,22.36,-0.30,0.00
"10/27/2016 01:40:00","H Q",61844,22.11,-0.54,0.00
"10/27/2016 01:40:00","HUD VL",61758,24.56,1.90,0.00
"10/27/2016 01:40:00","LONGIL",61762,25.17,2.51,0.00
"10/27/2016 01:40:00","MHK VL",61756,23.47,0.81,0.00
"10/27/2016 01:40:00","MILLWD",61759,24.62,1.97,0.00
"10/27/2016 01:40:00","N.Y.C.",61761,24.74,2.08,0.00
"10/27/2016 01:40:00","NORTH",61755,22.18,-0.48,0.00
"10/27/2016 01:40:00","NPX",61845,24.90,2.24,0.00
"10/27/2016 01:40:00","O H",61846,21.91,-0.75,0.00
"10/27/2016 01:40:00","PJM",61847,26.49,0.66,-3.18
"10/27/2016 01:40:00","WEST",61752,22.20,-0.45,0.00
"10/27/2016 01:45:00","CAPITL",61757,24.23,1.65,0.00
"10/27/2016 01:45:00","CENTRL",61754,22.70,0.11,0.00
"10/27/2016 01:45:00","DUNWOD",61760,24.53,1.94,0.00
"10/27/2016 01:45:00","GENESE",61753,22.29,-0.29,0.00
"10/27/2016 01:45:00","H Q",61844,22.04,-0.54,0.00
"10/27/2016 01:45:00","HUD VL",61758,24.46,1.87,0.00
"10/27/2016 01:45:00","LONGIL",61762,25.05,2.46,0.00
"10/27/2016 01:45:00","MHK VL",61756,23.40,0.81,0.00
"10/27/2016 01:45:00","MILLWD",61759,24.53,1.94,0.00
"10/27/2016 01:45:00","N.Y.C.",61761,24.64,2.05,0.00
"10/27/2016 01:45:00","NORTH",61755,22.11,-0.48,0.00
"10/27/2016 01:45:00","NPX",61845,24.84,2.26,0.00
"10/27/2016 01:45:00","O H",61846,21.84,-0.74,0.00
"10/27/2016 01:45:00","PJM",61847,26.37,0.61,-3.18
"10/27/2016 01:45:00","WEST",61752,22.13,-0.45,0.00
"10/27/2016 01:50:00","CAPITL",61757,24.23,1.65,0.00
"10/27/2016 01:50:00","CENTRL",61754,22.70,0.11,0.00
"10/27/2016 01:50:00","DUNWOD",61760,24.53,1.94,0.00
"10/27/2016 01:50:00","GENESE",61753,22.31,-0.27,0.00
"10/27/2016 01:50:00","H Q",61844,22.04,-0.54,0.00
"10/27/2016 01:50:00","HUD VL",61758,24.48,1.90,0.00
"10/27/2016 01:50:00","LONGIL",61762,25.09,2.51,0.00
"10/27/2016 01:50:00","MHK VL",61756,23.40,0.81,0.00
"10/27/2016 01:50:00","MILLWD",61759,24.55,1.96,0.00
"10/27/2016 01:50:00","N.Y.C.",61761,24.66,2.08,0.00
"10/27/2016 01:50:00","NORTH",61755,22.09,-0.50,0.00
"10/27/2016 01:50:00","NPX",61845,24.84,2.26,0.00
"10/27/2016 01:50:00","O H",61846,21.86,-0.72,0.00
"10/27/2016 01:50:00","PJM",61847,26.76,0.63,-3.54
"10/27/2016 01:50:00","WEST",61752,22.15,-0.43,0.00
"10/27/2016 01:55:00","CAPITL",61757,21.85,1.49,0.00
"10/27/2016 01:55:00","CENTRL",61754,20.45,0.08,0.00
"10/27/2016 01:55:00","DUNWOD",61760,22.12,1.75,0.00
"10/27/2016 01:55:00","GENESE",61753,20.10,-0.27,0.00
"10/27/2016 01:55:00","H Q",61844,19.88,-0.49,0.00
"10/27/2016 01:55:00","HUD VL",61758,22.06,1.69,0.00
"10/27/2016 01:55:00","LONGIL",61762,22.61,2.24,0.00
"10/27/2016 01:55:00","MHK VL",61756,21.08,0.71,0.00
"10/27/2016 01:55:00","MILLWD",61759,22.14,1.77,0.00
"10/27/2016 01:55:00","N.Y.C.",61761,22.22,1.85,0.00
"10/27/2016 01:55:00","NORTH",61755,19.94,-0.43,0.00
"10/27/2016 01:55:00","NPX",61845,22.40,2.04,0.00
"10/27/2016 01:55:00","O H",61846,19.70,-0.67,0.00
"10/27/2016 01:55:00","PJM",61847,24.46,0.55,-3.54
"10/27/2016 01:55:00","WEST",61752,19.98,-0.39,0.00
"10/27/2016 02:00:00","CAPITL",61757,16.68,1.09,0.00
"10/27/2016 02:00:00","CENTRL",61754,15.73,0.14,0.00
"10/27/2016 02:00:00","DUNWOD",61760,16.90,1.31,0.00
"10/27/2016 02:00:00","GENESE",61753,15.48,-0.11,0.00
"10/27/2016 02:00:00","H Q",61844,15.22,-0.37,0.00
"10/27/2016 02:00:00","HUD VL",61758,16.87,1.28,0.00
"10/27/2016 02:00:00","LONGIL",61762,17.28,1.68,0.00
"10/27/2016 02:00:00","MHK VL",61756,16.15,0.56,0.00
"10/27/2016 02:00:00","MILLWD",61759,16.92,1.32,0.00
"10/27/2016 02:00:00","N.Y.C.",61761,16.98,1.39,0.00
"10/27/2016 02:00:00","NORTH",61755,15.25,-0.34,0.00
"10/27/2016 02:00:00","NPX",61845,17.07,1.48,0.00
"10/27/2016 02:00:00","O H",61846,15.25,-0.34,0.00
"10/27/2016 02:00:00","PJM",61847,19.65,0.51,-3.54
"10/27/2016 02:00:00","WEST",61752,15.47,-0.13,0.00
"10/27/2016 02:05:00","CAPITL",61757,16.77,1.13,0.00
"10/27/2016 02:05:00","CENTRL",61754,15.75,0.11,0.00
"10/27/2016 02:05:00","DUNWOD",61760,16.97,1.33,0.00
"10/27/2016 02:05:00","GENESE",61753,15.50,-0.14,0.00
"10/27/2016 02:05:00","H Q",61844,0.00,-0.38,15.27
"10/27/2016 02:05:00","HUD VL",61758,16.94,1.30,0.00
"10/27/2016 02:05:00","LONGIL",61762,17.35,1.71,0.00
"10/27/2016 02:05:00","MHK VL",61756,16.20,0.56,0.00
"10/27/2016 02:05:00","MILLWD",61759,16.99,1.35,0.00
"10/27/2016 02:05:00","N.Y.C.",61761,17.07,1.42,0.00
"10/27/2016 02:05:00","NORTH",61755,15.30,-0.34,0.00
"10/27/2016 02:05:00","NPX",61845,20.31,1.56,-3.10
"10/27/2016 02:05:00","O H",61846,15.24,-0.41,0.00
"10/27/2016 02:05:00","PJM",61847,19.85,0.49,-3.72
"10/27/2016 02:05:00","WEST",61752,15.45,-0.19,0.00
"10/27/2016 02:10:00","CAPITL",61757,16.78,1.13,0.00
"10/27/2016 02:10:00","CENTRL",61754,15.78,0.12,0.00
"10/27/2016 02:10:00","DUNWOD",61760,16.99,1.33,0.00
"10/27/2016 02:10:00","GENESE",61753,15.52,-0.14,0.00
"10/27/2016 02:10:00","H Q",61844,0.00,-0.38,15.28
"10/27/2016 02:10:00","HUD VL",61758,16.96,1.30,0.00
"10/27/2016 02:10:00","LONGIL",61762,17.35,1.69,0.00
"10/27/2016 02:10:00","MHK VL",61756,16.22,0.56,0.00
"10/27/2016 02:10:00","MILLWD",61759,17.00,1.35,0.00
"10/27/2016 02:10:00","N.Y.C.",61761,17.07,1.41,0.00
"10/27/2016 02:10:00","NORTH",61755,15.31,-0.34,0.00
"10/27/2016 02:10:00","NPX",61845,20.31,1.55,-3.10
"10/27/2016 02:10:00","O H",61846,15.25,-0.41,0.00
"10/27/2016 02:10:00","PJM",61847,19.87,0.49,-3.72
"10/27/2016 02:10:00","WEST",61752,15.47,-0.19,0.00
"10/27/2016 02:15:00","CAPITL",61757,16.84,1.13,0.00
"10/27/2016 02:15:00","CENTRL",61754,15.79,0.08,0.00
"10/27/2016 02:15:00","DUNWOD",61760,17.06,1.35,0.00
"10/27/2016 02:15:00","GENESE",61753,15.53,-0.17,0.00
"10/27/2016 02:15:00","H Q",61844,0.00,-0.38,15.33
"10/27/2016 02:15:00","HUD VL",61758,17.03,1.32,0.00
"10/27/2016 02:15:00","LONGIL",61762,17.43,1.73,0.00
"10/27/2016 02:15:00","MHK VL",61756,16.27,0.56,0.00
"10/27/2016 02:15:00","MILLWD",61759,17.07,1.37,0.00
