"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"10/28/2016 00:20:00","NORTH",61755,24.87,-1.20,0.00
"10/28/2016 00:20:00","NPX",61845,45.97,2.84,-17.06
"10/28/2016 00:20:00","O H",61846,25.37,-0.70,0.00
"10/28/2016 00:20:00","PJM",61847,26.90,0.83,0.00
"10/28/2016 00:20:00","WEST",61752,25.68,-0.39,0.00
"10/28/2016 00:25:00","CAPITL",61757,27.77,1.94,0.00
"10/28/2016 00:25:00","CENTRL",61754,26.06,0.23,0.00
"10/28/2016 00:25:00","DUNWOD",61760,28.18,2.35,0.00
"10/28/2016 00:25:00","GENESE",61753,25.80,-0.03,0.00
"10/28/2016 00:25:00","H Q",61844,25.05,-0.77,0.00
"10/28/2016 00:25:00","HUD VL",61758,28.13,2.30,0.00
"10/28/2016 00:25:00","LONGIL",61762,28.51,2.69,0.00
"10/28/2016 00:25:00","MHK VL",61756,26.78,0.96,0.00
"10/28/2016 00:25:00","MILLWD",61759,28.20,2.37,0.00
"10/28/2016 00:25:00","N.Y.C.",61761,28.36,2.53,0.00
"10/28/2016 00:25:00","NORTH",61755,24.61,-1.21,0.00
"10/28/2016 00:25:00","NPX",61845,45.57,2.69,-17.06
"10/28/2016 00:25:00","O H",61846,25.36,-0.46,0.00
"10/28/2016 00:25:00","PJM",61847,26.73,0.90,0.00
"10/28/2016 00:25:00","WEST",61752,25.67,-0.15,0.00
"10/28/2016 00:30:00","CAPITL",61757,27.74,1.89,0.00
"10/28/2016 00:30:00","CENTRL",61754,26.08,0.23,0.00
"10/28/2016 00:30:00","DUNWOD",61760,28.23,2.38,0.00
"10/28/2016 00:30:00","GENESE",61753,25.83,-0.03,0.00
"10/28/2016 00:30:00","H Q",61844,25.08,-0.77,0.00
"10/28/2016 00:30:00","HUD VL",61758,28.18,2.33,0.00
"10/28/2016 00:30:00","LONGIL",61762,28.62,2.77,0.00
"10/28/2016 00:30:00","MHK VL",61756,26.81,0.96,0.00
"10/28/2016 00:30:00","MILLWD",61759,28.26,2.40,0.00
"10/28/2016 00:30:00","N.Y.C.",61761,28.41,2.56,0.00
"10/28/2016 00:30:00","NORTH",61755,24.66,-1.19,0.00
"10/28/2016 00:30:00","NPX",61845,45.52,2.61,-17.06
"10/28/2016 00:30:00","O H",61846,25.36,-0.49,0.00
"10/28/2016 00:30:00","PJM",61847,26.76,0.90,0.00
"10/28/2016 00:30:00","WEST",61752,25.67,-0.18,0.00
"10/28/2016 00:35:00","CAPITL",61757,27.80,1.89,0.00
"10/28/2016 00:35:00","CENTRL",61754,26.11,0.21,0.00
"10/28/2016 00:35:00","DUNWOD",61760,28.26,2.36,0.00
"10/28/2016 00:35:00","GENESE",61753,25.83,-0.08,0.00
"10/28/2016 00:35:00","H Q",61844,25.16,-0.75,0.00
"10/28/2016 00:35:00","HUD VL",61758,28.21,2.30,0.00
"10/28/2016 00:35:00","LONGIL",61762,28.65,2.74,0.00
"10/28/2016 00:35:00","MHK VL",61756,26.84,0.93,0.00
"10/28/2016 00:35:00","MILLWD",61759,28.29,2.38,0.00
"10/28/2016 00:35:00","N.Y.C.",61761,28.45,2.54,0.00
"10/28/2016 00:35:00","NORTH",61755,24.77,-1.14,0.00
"10/28/2016 00:35:00","NPX",61845,52.43,2.62,-23.91
"10/28/2016 00:35:00","O H",61846,25.34,-0.57,0.00
"10/28/2016 00:35:00","PJM",61847,26.74,0.83,0.00
"10/28/2016 00:35:00","WEST",61752,25.65,-0.26,0.00
"10/28/2016 00:40:00","CAPITL",61757,27.60,1.88,0.00
"10/28/2016 00:40:00","CENTRL",61754,25.95,0.23,0.00
"10/28/2016 00:40:00","DUNWOD",61760,28.04,2.32,0.00
"10/28/2016 00:40:00","GENESE",61753,25.75,0.03,0.00
"10/28/2016 00:40:00","H Q",61844,24.95,-0.77,0.00
"10/28/2016 00:40:00","HUD VL",61758,27.98,2.26,0.00
"10/28/2016 00:40:00","LONGIL",61762,28.39,2.67,0.00
"10/28/2016 00:40:00","MHK VL",61756,26.64,0.92,0.00
"10/28/2016 00:40:00","MILLWD",61759,28.06,2.34,0.00
"10/28/2016 00:40:00","N.Y.C.",61761,28.19,2.47,0.00
"10/28/2016 00:40:00","NORTH",61755,24.56,-1.16,0.00
"10/28/2016 00:40:00","NPX",61845,52.22,2.60,-23.91
"10/28/2016 00:40:00","O H",61846,25.28,-0.44,0.00
"10/28/2016 00:40:00","PJM",61847,26.57,0.85,0.00
"10/28/2016 00:40:00","WEST",61752,25.64,-0.08,0.00
"10/28/2016 00:45:00","CAPITL",61757,27.43,1.84,0.00
"10/28/2016 00:45:00","CENTRL",61754,25.84,0.26,0.00
"10/28/2016 00:45:00","DUNWOD",61760,27.84,2.25,0.00
"10/28/2016 00:45:00","GENESE",61753,25.69,0.10,0.00
"10/28/2016 00:45:00","H Q",61844,24.82,-0.77,0.00
"10/28/2016 00:45:00","HUD VL",61758,27.79,2.20,0.00
"10/28/2016 00:45:00","LONGIL",61762,28.20,2.61,0.00
"10/28/2016 00:45:00","MHK VL",61756,26.51,0.92,0.00
"10/28/2016 00:45:00","MILLWD",61759,27.86,2.28,0.00
"10/28/2016 00:45:00","N.Y.C.",61761,27.99,2.40,0.00
"10/28/2016 00:45:00","NORTH",61755,24.44,-1.15,0.00
"10/28/2016 00:45:00","NPX",61845,52.03,2.53,-23.91
"10/28/2016 00:45:00","O H",61846,25.28,-0.31,0.00
"10/28/2016 00:45:00","PJM",61847,26.51,0.92,0.00
"10/28/2016 00:45:00","WEST",61752,25.64,0.05,0.00
"10/28/2016 00:50:00","CAPITL",61757,25.16,1.69,0.00
"10/28/2016 00:50:00","CENTRL",61754,23.70,0.23,0.00
"10/28/2016 00:50:00","DUNWOD",61760,25.53,2.07,0.00
"10/28/2016 00:50:00","GENESE",61753,23.59,0.12,0.00
"10/28/2016 00:50:00","H Q",61844,22.77,-0.70,0.00
"10/28/2016 00:50:00","HUD VL",61758,25.51,2.04,0.00
"10/28/2016 00:50:00","LONGIL",61762,25.86,2.40,0.00
"10/28/2016 00:50:00","MHK VL",61756,24.31,0.84,0.00
"10/28/2016 00:50:00","MILLWD",61759,25.56,2.09,0.00
"10/28/2016 00:50:00","N.Y.C.",61761,25.67,2.21,0.00
"10/28/2016 00:50:00","NORTH",61755,22.41,-1.06,0.00
"10/28/2016 00:50:00","NPX",61845,44.37,2.30,-18.60
"10/28/2016 00:50:00","O H",61846,75.56,-0.23,-52.32
"10/28/2016 00:50:00","PJM",61847,24.31,0.84,0.00
"10/28/2016 00:50:00","WEST",61752,23.56,0.09,0.00
"10/28/2016 00:55:00","CAPITL",61757,25.35,1.70,0.00
"10/28/2016 00:55:00","CENTRL",61754,23.89,0.24,0.00
"10/28/2016 00:55:00","DUNWOD",61760,25.71,2.06,0.00
"10/28/2016 00:55:00","GENESE",61753,23.74,0.09,0.00
"10/28/2016 00:55:00","H Q",61844,22.96,-0.69,0.00
"10/28/2016 00:55:00","HUD VL",61758,25.68,2.03,0.00
"10/28/2016 00:55:00","LONGIL",61762,26.01,2.36,0.00
"10/28/2016 00:55:00","MHK VL",61756,24.48,0.83,0.00
"10/28/2016 00:55:00","MILLWD",61759,25.73,2.08,0.00
"10/28/2016 00:55:00","N.Y.C.",61761,25.85,2.20,0.00
"10/28/2016 00:55:00","NORTH",61755,22.63,-1.02,0.00
"10/28/2016 00:55:00","NPX",61845,44.56,2.32,-18.60
"10/28/2016 00:55:00","O H",61846,75.71,-0.26,-52.32
"10/28/2016 00:55:00","PJM",61847,24.50,0.85,0.00
"10/28/2016 00:55:00","WEST",61752,23.70,0.05,0.00
"10/28/2016 01:00:00","CAPITL",61757,24.08,1.64,0.00
"10/28/2016 01:00:00","CENTRL",61754,22.60,0.16,0.00
"10/28/2016 01:00:00","DUNWOD",61760,24.49,2.04,0.00
"10/28/2016 01:00:00","GENESE",61753,22.38,-0.07,0.00
"10/28/2016 01:00:00","H Q",61844,21.79,-0.65,0.00
"10/28/2016 01:00:00","HUD VL",61758,24.44,2.00,0.00
"10/28/2016 01:00:00","LONGIL",61762,24.78,2.33,0.00
"10/28/2016 01:00:00","MHK VL",61756,23.21,0.76,0.00
"10/28/2016 01:00:00","MILLWD",61759,24.51,2.06,0.00
"10/28/2016 01:00:00","N.Y.C.",61761,24.65,2.20,0.00
"10/28/2016 01:00:00","NORTH",61755,21.44,-1.01,0.00
"10/28/2016 01:00:00","NPX",61845,43.29,2.24,-18.60
"10/28/2016 01:00:00","O H",61846,74.30,-0.47,-52.32
"10/28/2016 01:00:00","PJM",61847,23.19,0.74,0.00
"10/28/2016 01:00:00","WEST",61752,22.29,-0.16,0.00
"10/28/2016 01:05:00","CAPITL",61757,25.46,1.21,-7.97
"10/28/2016 01:05:00","CENTRL",61754,17.04,0.00,-0.76
"10/28/2016 01:05:00","DUNWOD",61760,23.37,1.55,-5.53
"10/28/2016 01:05:00","GENESE",61753,16.68,-0.23,-0.62
"10/28/2016 01:05:00","H Q",61844,15.70,-0.46,0.13
"10/28/2016 01:05:00","HUD VL",61758,23.32,1.51,-5.52
"10/28/2016 01:05:00","LONGIL",61762,23.60,1.78,-5.54
"10/28/2016 01:05:00","MHK VL",61756,17.31,0.52,-0.50
"10/28/2016 01:05:00","MILLWD",61759,23.44,1.56,-5.59
"10/28/2016 01:05:00","N.Y.C.",61761,23.50,1.68,-5.54
"10/28/2016 01:05:00","NORTH",61755,15.35,-0.72,0.22
"10/28/2016 01:05:00","NPX",61845,45.75,1.69,-27.77
"10/28/2016 01:05:00","O H",61846,16.50,-0.64,-0.85
"10/28/2016 01:05:00","PJM",61847,19.68,0.41,-2.99
"10/28/2016 01:05:00","WEST",61752,16.68,-0.42,-0.81
"10/28/2016 01:10:00","CAPITL",61757,17.75,1.19,0.00
"10/28/2016 01:10:00","CENTRL",61754,16.64,0.08,0.00
"10/28/2016 01:10:00","DUNWOD",61760,18.12,1.56,0.00
"10/28/2016 01:10:00","GENESE",61753,16.41,-0.15,0.00
"10/28/2016 01:10:00","H Q",61844,16.08,-0.48,0.00
"10/28/2016 01:10:00","HUD VL",61758,18.07,1.51,0.00
"10/28/2016 01:10:00","LONGIL",61762,18.33,1.77,0.00
"10/28/2016 01:10:00","MHK VL",61756,17.11,0.55,0.00
"10/28/2016 01:10:00","MILLWD",61759,18.12,1.56,0.00
"10/28/2016 01:10:00","N.Y.C.",61761,18.23,1.67,0.00
"10/28/2016 01:10:00","NORTH",61755,15.80,-0.76,0.00
"10/28/2016 01:10:00","NPX",61845,39.30,1.64,-21.10
"10/28/2016 01:10:00","O H",61846,16.08,-0.48,0.00
"10/28/2016 01:10:00","PJM",61847,17.09,0.53,0.00
"10/28/2016 01:10:00","WEST",61752,16.29,-0.27,0.00
"10/28/2016 01:15:00","CAPITL",61757,18.67,1.25,0.00
"10/28/2016 01:15:00","CENTRL",61754,17.54,0.12,0.00
"10/28/2016 01:15:00","DUNWOD",61760,19.06,1.64,0.00
"10/28/2016 01:15:00","GENESE",61753,17.35,-0.07,0.00
"10/28/2016 01:15:00","H Q",61844,16.90,-0.52,0.00
"10/28/2016 01:15:00","HUD VL",61758,19.02,1.60,0.00
"10/28/2016 01:15:00","LONGIL",61762,19.28,1.86,0.00
"10/28/2016 01:15:00","MHK VL",61756,17.99,0.57,0.00
"10/28/2016 01:15:00","MILLWD",61759,19.08,1.66,0.00
"10/28/2016 01:15:00","N.Y.C.",61761,19.20,1.78,0.00
"10/28/2016 01:15:00","NORTH",61755,16.60,-0.82,0.00
"10/28/2016 01:15:00","NPX",61845,40.26,1.74,-21.10
"10/28/2016 01:15:00","O H",61846,17.02,-0.40,0.00
"10/28/2016 01:15:00","PJM",61847,18.01,0.59,0.00
"10/28/2016 01:15:00","WEST",61752,17.25,-0.17,0.00
"10/28/2016 01:20:00","CAPITL",61757,18.77,1.26,0.00
"10/28/2016 01:20:00","CENTRL",61754,17.64,0.14,0.00
"10/28/2016 01:20:00","DUNWOD",61760,19.15,1.65,0.00
"10/28/2016 01:20:00","GENESE",61753,17.47,-0.03,0.00
"10/28/2016 01:20:00","H Q",61844,16.96,-0.54,0.00
"10/28/2016 01:20:00","HUD VL",61758,19.11,1.61,0.00
"10/28/2016 01:20:00","LONGIL",61762,19.36,1.85,0.00
"10/28/2016 01:20:00","MHK VL",61756,18.08,0.58,0.00
"10/28/2016 01:20:00","MILLWD",61759,19.15,1.65,0.00
"10/28/2016 01:20:00","N.Y.C.",61761,19.27,1.77,0.00
"10/28/2016 01:20:00","NORTH",61755,16.68,-0.82,0.00
"10/28/2016 01:20:00","NPX",61845,24.52,1.73,-5.28
"10/28/2016 01:20:00","O H",61846,17.16,-0.35,0.00
"10/28/2016 01:20:00","PJM",61847,18.12,0.61,0.00
"10/28/2016 01:20:00","WEST",61752,17.38,-0.12,0.00
"10/28/2016 01:25:00","CAPITL",61757,16.56,1.14,0.00
"10/28/2016 01:25:00","CENTRL",61754,15.54,0.12,0.00
"10/28/2016 01:25:00","DUNWOD",61760,16.85,1.43,0.00
"10/28/2016 01:25:00","GENESE",61753,15.37,-0.05,0.00
"10/28/2016 01:25:00","H Q",61844,14.94,-0.48,0.00
"10/28/2016 01:25:00","HUD VL",61758,16.82,1.40,0.00
"10/28/2016 01:25:00","LONGIL",61762,17.05,1.63,0.00
"10/28/2016 01:25:00","MHK VL",61756,15.93,0.51,0.00
"10/28/2016 01:25:00","MILLWD",61759,16.87,1.45,0.00
"10/28/2016 01:25:00","N.Y.C.",61761,16.96,1.54,0.00
"10/28/2016 01:25:00","NORTH",61755,14.68,-0.74,0.00
"10/28/2016 01:25:00","NPX",61845,22.29,1.59,-5.28
"10/28/2016 01:25:00","O H",61846,15.09,-0.32,0.00
"10/28/2016 01:25:00","PJM",61847,15.94,0.52,0.00
"10/28/2016 01:25:00","WEST",61752,15.28,-0.14,0.00
"10/28/2016 01:30:00","CAPITL",61757,15.56,1.02,0.00
"10/28/2016 01:30:00","CENTRL",61754,14.71,0.16,0.00
"10/28/2016 01:30:00","DUNWOD",61760,15.84,1.29,0.00
"10/28/2016 01:30:00","GENESE",61753,14.55,0.00,0.00
"10/28/2016 01:30:00","H Q",61844,14.10,-0.45,0.00
"10/28/2016 01:30:00","HUD VL",61758,15.83,1.28,0.00
"10/28/2016 01:30:00","LONGIL",61762,16.03,1.48,0.00
"10/28/2016 01:30:00","MHK VL",61756,15.04,0.49,0.00
"10/28/2016 01:30:00","MILLWD",61759,15.86,1.31,0.00
"10/28/2016 01:30:00","N.Y.C.",61761,15.94,1.40,0.00
"10/28/2016 01:30:00","NORTH",61755,13.86,-0.68,0.00
"10/28/2016 01:30:00","NPX",61845,21.21,1.38,-5.28
"10/28/2016 01:30:00","O H",61846,14.33,-0.22,0.00
"10/28/2016 01:30:00","PJM",61847,15.08,0.54,0.00
"10/28/2016 01:30:00","WEST",61752,14.50,-0.04,0.00
"10/28/2016 01:35:00","CAPITL",61757,14.99,0.99,0.00
"10/28/2016 01:35:00","CENTRL",61754,14.14,0.14,0.00
"10/28/2016 01:35:00","DUNWOD",61760,15.25,1.25,0.00
"10/28/2016 01:35:00","GENESE",61753,14.01,0.01,0.00
"10/28/2016 01:35:00","H Q",61844,13.57,-0.43,0.00
"10/28/2016 01:35:00","HUD VL",61758,15.22,1.22,0.00
"10/28/2016 01:35:00","LONGIL",61762,15.40,1.40,0.00
"10/28/2016 01:35:00","MHK VL",61756,14.46,0.46,0.00
"10/28/2016 01:35:00","MILLWD",61759,15.25,1.25,0.00
"10/28/2016 01:35:00","N.Y.C.",61761,15.33,1.33,0.00
"10/28/2016 01:35:00","NORTH",61755,13.36,-0.64,0.00
"10/28/2016 01:35:00","NPX",61845,21.02,1.36,-5.67
"10/28/2016 01:35:00","O H",61846,13.79,-0.21,0.00
"10/28/2016 01:35:00","PJM",61847,14.50,0.50,0.00
"10/28/2016 01:35:00","WEST",61752,13.97,-0.03,0.00
"10/28/2016 01:40:00","CAPITL",61757,15.01,1.01,0.00
"10/28/2016 01:40:00","CENTRL",61754,14.13,0.13,0.00
"10/28/2016 01:40:00","DUNWOD",61760,15.23,1.23,0.00
"10/28/2016 01:40:00","GENESE",61753,14.00,0.00,0.00
"10/28/2016 01:40:00","H Q",61844,13.57,-0.43,0.00
"10/28/2016 01:40:00","HUD VL",61758,15.22,1.22,0.00
"10/28/2016 01:40:00","LONGIL",61762,15.41,1.41,0.00
"10/28/2016 01:40:00","MHK VL",61756,14.46,0.46,0.00
"10/28/2016 01:40:00","MILLWD",61759,15.25,1.25,0.00
"10/28/2016 01:40:00","N.Y.C.",61761,15.30,1.30,0.00
"10/28/2016 01:40:00","NORTH",61755,13.36,-0.64,0.00
"10/28/2016 01:40:00","NPX",61845,21.05,1.39,-5.67
"10/28/2016 01:40:00","O H",61846,13.78,-0.22,0.00
"10/28/2016 01:40:00","PJM",61847,14.48,0.48,0.00
"10/28/2016 01:40:00","WEST",61752,13.96,-0.04,0.00
"10/28/2016 01:45:00","CAPITL",61757,15.01,1.01,0.00
"10/28/2016 01:45:00","CENTRL",61754,14.14,0.14,0.00
"10/28/2016 01:45:00","DUNWOD",61760,15.23,1.23,0.00
"10/28/2016 01:45:00","GENESE",61753,14.03,0.03,0.00
"10/28/2016 01:45:00","H Q",61844,13.57,-0.43,0.00
"10/28/2016 01:45:00","HUD VL",61758,15.20,1.20,0.00
"10/28/2016 01:45:00","LONGIL",61762,15.39,1.39,0.00
"10/28/2016 01:45:00","MHK VL",61756,14.46,0.46,0.00
"10/28/2016 01:45:00","MILLWD",61759,15.25,1.25,0.00
"10/28/2016 01:45:00","N.Y.C.",61761,15.32,1.32,0.00
"10/28/2016 01:45:00","NORTH",61755,13.34,-0.66,0.00
"10/28/2016 01:45:00","NPX",61845,21.04,1.37,-5.67
"10/28/2016 01:45:00","O H",61846,13.80,-0.20,0.00
"10/28/2016 01:45:00","PJM",61847,14.49,0.49,0.00
"10/28/2016 01:45:00","WEST",61752,13.99,-0.01,0.00
"10/28/2016 01:50:00","CAPITL",61757,15.62,1.08,0.00
"10/28/2016 01:50:00","CENTRL",61754,14.66,0.12,0.00
"10/28/2016 01:50:00","DUNWOD",61760,15.83,1.28,0.00
"10/28/2016 01:50:00","GENESE",61753,14.56,0.01,0.00
"10/28/2016 01:50:00","H Q",61844,14.11,-0.44,0.00
"10/28/2016 01:50:00","HUD VL",61758,15.81,1.26,0.00
"10/28/2016 01:50:00","LONGIL",61762,15.97,1.43,0.00
"10/28/2016 01:50:00","MHK VL",61756,15.03,0.48,0.00
"10/28/2016 01:50:00","MILLWD",61759,15.84,1.29,0.00
"10/28/2016 01:50:00","N.Y.C.",61761,15.93,1.38,0.00
"10/28/2016 01:50:00","NORTH",61755,13.86,-0.68,0.00
"10/28/2016 01:50:00","NPX",61845,25.53,1.50,-9.48
"10/28/2016 01:50:00","O H",61846,14.31,-0.23,0.00
"10/28/2016 01:50:00","PJM",61847,15.03,0.48,0.00
"10/28/2016 01:50:00","WEST",61752,14.52,-0.03,0.00
"10/28/2016 01:55:00","CAPITL",61757,14.22,0.97,0.00
"10/28/2016 01:55:00","CENTRL",61754,13.40,0.15,0.00
"10/28/2016 01:55:00","DUNWOD",61760,14.41,1.15,0.00
"10/28/2016 01:55:00","GENESE",61753,13.28,0.03,0.00
"10/28/2016 01:55:00","H Q",61844,12.85,-0.41,0.00
"10/28/2016 01:55:00","HUD VL",61758,14.40,1.14,0.00
"10/28/2016 01:55:00","LONGIL",61762,14.57,1.31,0.00
"10/28/2016 01:55:00","MHK VL",61756,13.71,0.45,0.00
"10/28/2016 01:55:00","MILLWD",61759,14.42,1.17,0.00
"10/28/2016 01:55:00","N.Y.C.",61761,14.49,1.23,0.00
"10/28/2016 01:55:00","NORTH",61755,12.63,-0.62,0.00
"10/28/2016 01:55:00","NPX",61845,24.05,1.31,-9.48
"10/28/2016 01:55:00","O H",61846,13.08,-0.17,0.00
"10/28/2016 01:55:00","PJM",61847,13.73,0.48,0.00
"10/28/2016 01:55:00","WEST",61752,13.27,0.01,0.00
"10/28/2016 02:00:00","CAPITL",61757,20.77,1.40,0.00
"10/28/2016 02:00:00","CENTRL",61754,19.51,0.14,0.00
"10/28/2016 02:00:00","DUNWOD",61760,21.02,1.65,0.00
"10/28/2016 02:00:00","GENESE",61753,19.36,-0.02,0.00
"10/28/2016 02:00:00","H Q",61844,18.81,-0.56,0.00
"10/28/2016 02:00:00","HUD VL",61758,21.00,1.63,0.00
"10/28/2016 02:00:00","LONGIL",61762,21.16,1.78,0.00
"10/28/2016 02:00:00","MHK VL",61756,20.01,0.64,0.00
"10/28/2016 02:00:00","MILLWD",61759,21.04,1.67,0.00
"10/28/2016 02:00:00","N.Y.C.",61761,21.12,1.74,0.00
"10/28/2016 02:00:00","NORTH",61755,18.50,-0.87,0.00
"10/28/2016 02:00:00","NPX",61845,30.76,1.90,-9.48
"10/28/2016 02:00:00","O H",61846,19.05,-0.33,0.00
"10/28/2016 02:00:00","PJM",61847,20.00,0.62,0.00
"10/28/2016 02:00:00","WEST",61752,19.30,-0.08,0.00
"10/28/2016 02:05:00","CAPITL",61757,17.75,1.19,0.00
"10/28/2016 02:05:00","CENTRL",61754,16.66,0.10,0.00
"10/28/2016 02:05:00","DUNWOD",61760,17.97,1.41,0.00
"10/28/2016 02:05:00","GENESE",61753,16.48,-0.08,0.00
"10/28/2016 02:05:00","H Q",61844,16.08,-0.48,0.00
"10/28/2016 02:05:00","HUD VL",61758,17.95,1.39,0.00
"10/28/2016 02:05:00","LONGIL",61762,18.05,1.49,0.00
"10/28/2016 02:05:00","MHK VL",61756,17.09,0.53,0.00
"10/28/2016 02:05:00","MILLWD",61759,17.98,1.42,0.00
"10/28/2016 02:05:00","N.Y.C.",61761,18.07,1.51,0.00
"10/28/2016 02:05:00","NORTH",61755,15.83,-0.73,0.00
"10/28/2016 02:05:00","NPX",61845,23.02,1.62,-4.84
"10/28/2016 02:05:00","O H",61846,16.18,-0.38,0.00
"10/28/2016 02:05:00","PJM",61847,17.04,0.48,0.00
"10/28/2016 02:05:00","WEST",61752,16.39,-0.17,0.00
"10/28/2016 02:10:00","CAPITL",61757,17.74,1.18,0.00
"10/28/2016 02:10:00","CENTRL",61754,16.64,0.08,0.00
"10/28/2016 02:10:00","DUNWOD",61760,17.97,1.41,0.00
"10/28/2016 02:10:00","GENESE",61753,16.45,-0.12,0.00
"10/28/2016 02:10:00","H Q",61844,16.10,-0.46,0.00
"10/28/2016 02:10:00","HUD VL",61758,17.95,1.39,0.00
"10/28/2016 02:10:00","LONGIL",61762,18.08,1.52,0.00
"10/28/2016 02:10:00","MHK VL",61756,17.09,0.53,0.00
"10/28/2016 02:10:00","MILLWD",61759,17.98,1.42,0.00
"10/28/2016 02:10:00","N.Y.C.",61761,18.08,1.52,0.00
"10/28/2016 02:10:00","NORTH",61755,15.85,-0.71,0.00
"10/28/2016 02:10:00","NPX",61845,22.99,1.59,-4.84
"10/28/2016 02:10:00","O H",61846,16.15,-0.41,0.00
"10/28/2016 02:10:00","PJM",61847,17.04,0.48,0.00
"10/28/2016 02:10:00","WEST",61752,16.34,-0.22,0.00
"10/28/2016 02:15:00","CAPITL",61757,17.75,1.19,0.00
"10/28/2016 02:15:00","CENTRL",61754,16.64,0.08,0.00
"10/28/2016 02:15:00","DUNWOD",61760,17.97,1.41,0.00
"10/28/2016 02:15:00","GENESE",61753,16.41,-0.15,0.00
"10/28/2016 02:15:00","H Q",61844,16.10,-0.46,0.00
"10/28/2016 02:15:00","HUD VL",61758,17.95,1.39,0.00
"10/28/2016 02:15:00","LONGIL",61762,18.10,1.54,0.00
"10/28/2016 02:15:00","MHK VL",61756,17.09,0.53,0.00
"10/28/2016 02:15:00","MILLWD",61759,17.98,1.42,0.00
