"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"10/26/2016 00:25:00","WEST",61752,20.76,-0.29,0.00
"10/26/2016 00:30:00","CAPITL",61757,22.14,1.19,0.00
"10/26/2016 00:30:00","CENTRL",61754,21.24,0.29,0.00
"10/26/2016 00:30:00","DUNWOD",61760,22.53,1.59,0.00
"10/26/2016 00:30:00","GENESE",61753,20.73,-0.21,0.00
"10/26/2016 00:30:00","H Q",61844,20.52,-0.42,0.00
"10/26/2016 00:30:00","HUD VL",61758,22.51,1.57,0.00
"10/26/2016 00:30:00","LONGIL",61762,22.49,1.55,0.00
"10/26/2016 00:30:00","MHK VL",61756,21.74,0.80,0.00
"10/26/2016 00:30:00","MILLWD",61759,22.58,1.63,0.00
"10/26/2016 00:30:00","N.Y.C.",61761,22.66,1.72,0.00
"10/26/2016 00:30:00","NORTH",61755,20.57,-0.38,0.00
"10/26/2016 00:30:00","NPX",61845,28.25,1.47,-5.84
"10/26/2016 00:30:00","O H",61846,20.42,-0.52,0.00
"10/26/2016 00:30:00","PJM",61847,21.61,0.67,0.00
"10/26/2016 00:30:00","WEST",61752,20.80,-0.15,0.00
"10/26/2016 00:35:00","CAPITL",61757,22.16,1.21,0.00
"10/26/2016 00:35:00","CENTRL",61754,21.21,0.27,0.00
"10/26/2016 00:35:00","DUNWOD",61760,22.51,1.57,0.00
"10/26/2016 00:35:00","GENESE",61753,20.75,-0.19,0.00
"10/26/2016 00:35:00","H Q",61844,20.54,-0.40,0.00
"10/26/2016 00:35:00","HUD VL",61758,22.51,1.57,0.00
"10/26/2016 00:35:00","LONGIL",61762,22.51,1.57,0.00
"10/26/2016 00:35:00","MHK VL",61756,21.74,0.80,0.00
"10/26/2016 00:35:00","MILLWD",61759,22.55,1.61,0.00
"10/26/2016 00:35:00","N.Y.C.",61761,22.64,1.70,0.00
"10/26/2016 00:35:00","NORTH",61755,20.57,-0.38,0.00
"10/26/2016 00:35:00","NPX",61845,30.91,1.53,-8.44
"10/26/2016 00:35:00","O H",61846,20.42,-0.52,0.00
"10/26/2016 00:35:00","PJM",61847,21.59,0.65,0.00
"10/26/2016 00:35:00","WEST",61752,20.77,-0.17,0.00
"10/26/2016 00:40:00","CAPITL",61757,22.22,1.28,0.00
"10/26/2016 00:40:00","CENTRL",61754,21.19,0.25,0.00
"10/26/2016 00:40:00","DUNWOD",61760,22.49,1.55,0.00
"10/26/2016 00:40:00","GENESE",61753,20.75,-0.19,0.00
"10/26/2016 00:40:00","H Q",61844,20.54,-0.40,0.00
"10/26/2016 00:40:00","HUD VL",61758,22.47,1.53,0.00
"10/26/2016 00:40:00","LONGIL",61762,22.45,1.51,0.00
"10/26/2016 00:40:00","MHK VL",61756,21.74,0.80,0.00
"10/26/2016 00:40:00","MILLWD",61759,22.51,1.57,0.00
"10/26/2016 00:40:00","N.Y.C.",61761,22.62,1.68,0.00
"10/26/2016 00:40:00","NORTH",61755,20.59,-0.36,0.00
"10/26/2016 00:40:00","NPX",61845,31.02,1.63,-8.44
"10/26/2016 00:40:00","O H",61846,20.42,-0.52,0.00
"10/26/2016 00:40:00","PJM",61847,21.57,0.63,0.00
"10/26/2016 00:40:00","WEST",61752,20.77,-0.17,0.00
"10/26/2016 00:45:00","CAPITL",61757,22.26,1.30,0.00
"10/26/2016 00:45:00","CENTRL",61754,21.20,0.23,0.00
"10/26/2016 00:45:00","DUNWOD",61760,22.52,1.55,0.00
"10/26/2016 00:45:00","GENESE",61753,20.75,-0.21,0.00
"10/26/2016 00:45:00","H Q",61844,20.57,-0.40,0.00
"10/26/2016 00:45:00","HUD VL",61758,22.49,1.53,0.00
"10/26/2016 00:45:00","LONGIL",61762,22.47,1.51,0.00
"10/26/2016 00:45:00","MHK VL",61756,21.76,0.80,0.00
"10/26/2016 00:45:00","MILLWD",61759,22.54,1.57,0.00
"10/26/2016 00:45:00","N.Y.C.",61761,22.64,1.68,0.00
"10/26/2016 00:45:00","NORTH",61755,20.61,-0.36,0.00
"10/26/2016 00:45:00","NPX",61845,31.09,1.68,-8.44
"10/26/2016 00:45:00","O H",61846,20.40,-0.57,0.00
"10/26/2016 00:45:00","PJM",61847,21.57,0.61,0.00
"10/26/2016 00:45:00","WEST",61752,20.75,-0.21,0.00
"10/26/2016 00:50:00","CAPITL",61757,21.65,1.25,0.00
"10/26/2016 00:50:00","CENTRL",61754,20.67,0.26,0.00
"10/26/2016 00:50:00","DUNWOD",61760,21.92,1.51,0.00
"10/26/2016 00:50:00","GENESE",61753,20.22,-0.18,0.00
"10/26/2016 00:50:00","H Q",61844,20.02,-0.39,0.00
"10/26/2016 00:50:00","HUD VL",61758,21.90,1.49,0.00
"10/26/2016 00:50:00","LONGIL",61762,21.86,1.45,0.00
"10/26/2016 00:50:00","MHK VL",61756,21.18,0.78,0.00
"10/26/2016 00:50:00","MILLWD",61759,21.94,1.53,0.00
"10/26/2016 00:50:00","N.Y.C.",61761,22.04,1.63,0.00
"10/26/2016 00:50:00","NORTH",61755,20.06,-0.35,0.00
"10/26/2016 00:50:00","NPX",61845,31.02,1.57,-9.04
"10/26/2016 00:50:00","O H",61846,19.90,-0.51,0.00
"10/26/2016 00:50:00","PJM",61847,22.52,0.63,-1.48
"10/26/2016 00:50:00","WEST",61752,20.27,-0.14,0.00
"10/26/2016 00:55:00","CAPITL",61757,19.54,1.12,0.00
"10/26/2016 00:55:00","CENTRL",61754,18.62,0.20,0.00
"10/26/2016 00:55:00","DUNWOD",61760,19.80,1.38,0.00
"10/26/2016 00:55:00","GENESE",61753,18.21,-0.20,0.00
"10/26/2016 00:55:00","H Q",61844,18.07,-0.35,0.00
"10/26/2016 00:55:00","HUD VL",61758,19.78,1.36,0.00
"10/26/2016 00:55:00","LONGIL",61762,19.76,1.34,0.00
"10/26/2016 00:55:00","MHK VL",61756,19.12,0.70,0.00
"10/26/2016 00:55:00","MILLWD",61759,19.83,1.42,0.00
"10/26/2016 00:55:00","N.Y.C.",61761,19.93,1.51,0.00
"10/26/2016 00:55:00","NORTH",61755,18.10,-0.31,0.00
"10/26/2016 00:55:00","NPX",61845,28.91,1.45,-9.04
"10/26/2016 00:55:00","O H",61846,17.90,-0.52,0.00
"10/26/2016 00:55:00","PJM",61847,20.43,0.53,-1.48
"10/26/2016 00:55:00","WEST",61752,18.23,-0.18,0.00
"10/26/2016 01:00:00","CAPITL",61757,24.83,1.47,0.00
"10/26/2016 01:00:00","CENTRL",61754,23.56,0.21,0.00
"10/26/2016 01:00:00","DUNWOD",61760,25.06,1.70,0.00
"10/26/2016 01:00:00","GENESE",61753,22.96,-0.40,0.00
"10/26/2016 01:00:00","H Q",61844,22.91,-0.44,0.00
"10/26/2016 01:00:00","HUD VL",61758,25.06,1.70,0.00
"10/26/2016 01:00:00","LONGIL",61762,24.99,1.63,0.00
"10/26/2016 01:00:00","MHK VL",61756,24.22,0.86,0.00
"10/26/2016 01:00:00","MILLWD",61759,25.11,1.75,0.00
"10/26/2016 01:00:00","N.Y.C.",61761,25.18,1.82,0.00
"10/26/2016 01:00:00","NORTH",61755,22.96,-0.40,0.00
"10/26/2016 01:00:00","NPX",61845,34.26,1.87,-9.04
"10/26/2016 01:00:00","O H",61846,22.49,-0.86,0.00
"10/26/2016 01:00:00","PJM",61847,25.42,0.58,-1.48
"10/26/2016 01:00:00","WEST",61752,22.89,-0.47,0.00
"10/26/2016 01:05:00","CAPITL",61757,22.64,1.36,0.00
"10/26/2016 01:05:00","CENTRL",61754,21.45,0.17,0.00
"10/26/2016 01:05:00","DUNWOD",61760,22.87,1.60,0.00
"10/26/2016 01:05:00","GENESE",61753,20.87,-0.40,0.00
"10/26/2016 01:05:00","H Q",61844,20.87,-0.40,0.00
"10/26/2016 01:05:00","HUD VL",61758,22.85,1.57,0.00
"10/26/2016 01:05:00","LONGIL",61762,22.81,1.53,0.00
"10/26/2016 01:05:00","MHK VL",61756,22.04,0.76,0.00
"10/26/2016 01:05:00","MILLWD",61759,22.89,1.62,0.00
"10/26/2016 01:05:00","N.Y.C.",61761,23.00,1.72,0.00
"10/26/2016 01:05:00","NORTH",61755,20.89,-0.38,0.00
"10/26/2016 01:05:00","NPX",61845,31.54,1.72,-8.54
"10/26/2016 01:05:00","O H",61846,20.45,-0.83,0.00
"10/26/2016 01:05:00","PJM",61847,21.79,0.51,0.00
"10/26/2016 01:05:00","WEST",61752,20.79,-0.49,0.00
"10/26/2016 01:10:00","CAPITL",61757,22.50,1.33,0.00
"10/26/2016 01:10:00","CENTRL",61754,21.38,0.21,0.00
"10/26/2016 01:10:00","DUNWOD",61760,22.69,1.52,0.00
"10/26/2016 01:10:00","GENESE",61753,20.82,-0.34,0.00
"10/26/2016 01:10:00","H Q",61844,20.76,-0.40,0.00
"10/26/2016 01:10:00","HUD VL",61758,22.67,1.50,0.00
"10/26/2016 01:10:00","LONGIL",61762,22.62,1.46,0.00
"10/26/2016 01:10:00","MHK VL",61756,21.95,0.78,0.00
"10/26/2016 01:10:00","MILLWD",61759,22.71,1.54,0.00
"10/26/2016 01:10:00","N.Y.C.",61761,22.82,1.65,0.00
"10/26/2016 01:10:00","NORTH",61755,20.80,-0.36,0.00
"10/26/2016 01:10:00","NPX",61845,31.35,1.65,-8.54
"10/26/2016 01:10:00","O H",61846,20.44,-0.72,0.00
"10/26/2016 01:10:00","PJM",61847,21.71,0.55,0.00
"10/26/2016 01:10:00","WEST",61752,20.78,-0.38,0.00
"10/26/2016 01:15:00","CAPITL",61757,22.42,1.35,0.00
"10/26/2016 01:15:00","CENTRL",61754,21.28,0.21,0.00
"10/26/2016 01:15:00","DUNWOD",61760,22.57,1.50,0.00
"10/26/2016 01:15:00","GENESE",61753,20.78,-0.30,0.00
"10/26/2016 01:15:00","H Q",61844,20.67,-0.40,0.00
"10/26/2016 01:15:00","HUD VL",61758,22.57,1.50,0.00
"10/26/2016 01:15:00","LONGIL",61762,22.49,1.41,0.00
"10/26/2016 01:15:00","MHK VL",61756,21.83,0.76,0.00
"10/26/2016 01:15:00","MILLWD",61759,22.59,1.52,0.00
"10/26/2016 01:15:00","N.Y.C.",61761,22.67,1.60,0.00
"10/26/2016 01:15:00","NORTH",61755,20.74,-0.34,0.00
"10/26/2016 01:15:00","NPX",61845,31.27,1.66,-8.54
"10/26/2016 01:15:00","O H",61846,20.40,-0.68,0.00
"10/26/2016 01:15:00","PJM",61847,21.60,0.53,0.00
"10/26/2016 01:15:00","WEST",61752,20.76,-0.32,0.00
"10/26/2016 01:20:00","CAPITL",61757,21.71,1.29,0.00
"10/26/2016 01:20:00","CENTRL",61754,20.59,0.16,0.00
"10/26/2016 01:20:00","DUNWOD",61760,21.90,1.47,0.00
"10/26/2016 01:20:00","GENESE",61753,20.10,-0.33,0.00
"10/26/2016 01:20:00","H Q",61844,0.00,-0.37,20.06
"10/26/2016 01:20:00","HUD VL",61758,21.90,1.47,0.00
"10/26/2016 01:20:00","LONGIL",61762,21.82,1.39,0.00
"10/26/2016 01:20:00","MHK VL",61756,21.14,0.71,0.00
"10/26/2016 01:20:00","MILLWD",61759,21.94,1.51,0.00
"10/26/2016 01:20:00","N.Y.C.",61761,22.02,1.59,0.00
"10/26/2016 01:20:00","NORTH",61755,20.10,-0.33,0.00
"10/26/2016 01:20:00","NPX",61845,31.66,1.61,-9.62
"10/26/2016 01:20:00","O H",61846,19.71,-0.72,0.00
"10/26/2016 01:20:00","PJM",61847,20.90,0.47,0.00
"10/26/2016 01:20:00","WEST",61752,20.04,-0.39,0.00
"10/26/2016 01:25:00","CAPITL",61757,20.71,1.19,0.00
"10/26/2016 01:25:00","CENTRL",61754,19.69,0.18,0.00
"10/26/2016 01:25:00","DUNWOD",61760,20.92,1.41,0.00
"10/26/2016 01:25:00","GENESE",61753,19.23,-0.29,0.00
"10/26/2016 01:25:00","H Q",61844,0.00,-0.35,19.17
"10/26/2016 01:25:00","HUD VL",61758,20.92,1.41,0.00
"10/26/2016 01:25:00","LONGIL",61762,20.86,1.35,0.00
"10/26/2016 01:25:00","MHK VL",61756,20.22,0.70,0.00
"10/26/2016 01:25:00","MILLWD",61759,20.96,1.44,0.00
"10/26/2016 01:25:00","N.Y.C.",61761,21.04,1.52,0.00
"10/26/2016 01:25:00","NORTH",61755,19.20,-0.31,0.00
"10/26/2016 01:25:00","NPX",61845,30.60,1.46,-9.62
"10/26/2016 01:25:00","O H",61846,18.85,-0.66,0.00
"10/26/2016 01:25:00","PJM",61847,20.01,0.49,0.00
"10/26/2016 01:25:00","WEST",61752,19.19,-0.33,0.00
"10/26/2016 01:30:00","CAPITL",61757,16.79,0.97,0.00
"10/26/2016 01:30:00","CENTRL",61754,15.95,0.13,0.00
"10/26/2016 01:30:00","DUNWOD",61760,16.96,1.14,0.00
"10/26/2016 01:30:00","GENESE",61753,15.59,-0.24,0.00
"10/26/2016 01:30:00","H Q",61844,0.00,-0.28,15.54
"10/26/2016 01:30:00","HUD VL",61758,16.96,1.14,0.00
"10/26/2016 01:30:00","LONGIL",61762,16.93,1.11,0.00
"10/26/2016 01:30:00","MHK VL",61756,16.38,0.55,0.00
"10/26/2016 01:30:00","MILLWD",61759,16.99,1.17,0.00
"10/26/2016 01:30:00","N.Y.C.",61761,17.06,1.24,0.00
"10/26/2016 01:30:00","NORTH",61755,15.57,-0.25,0.00
"10/26/2016 01:30:00","NPX",61845,26.64,1.20,-9.62
"10/26/2016 01:30:00","O H",61846,15.29,-0.54,0.00
"10/26/2016 01:30:00","PJM",61847,16.20,0.38,0.00
"10/26/2016 01:30:00","WEST",61752,15.55,-0.27,0.00
"10/26/2016 01:35:00","CAPITL",61757,16.77,0.96,0.00
"10/26/2016 01:35:00","CENTRL",61754,15.96,0.16,0.00
"10/26/2016 01:35:00","DUNWOD",61760,16.93,1.12,0.00
"10/26/2016 01:35:00","GENESE",61753,15.58,-0.22,0.00
"10/26/2016 01:35:00","H Q",61844,15.52,-0.28,0.00
"10/26/2016 01:35:00","HUD VL",61758,16.93,1.12,0.00
"10/26/2016 01:35:00","LONGIL",61762,16.90,1.09,0.00
"10/26/2016 01:35:00","MHK VL",61756,16.36,0.55,0.00
"10/26/2016 01:35:00","MILLWD",61759,16.96,1.15,0.00
"10/26/2016 01:35:00","N.Y.C.",61761,17.02,1.22,0.00
"10/26/2016 01:35:00","NORTH",61755,15.55,-0.25,0.00
"10/26/2016 01:35:00","NPX",61845,26.04,1.19,-9.04
"10/26/2016 01:35:00","O H",61846,15.30,-0.51,0.00
"10/26/2016 01:35:00","PJM",61847,16.22,0.41,0.00
"10/26/2016 01:35:00","WEST",61752,15.57,-0.24,0.00
"10/26/2016 01:40:00","CAPITL",61757,16.70,0.95,0.00
"10/26/2016 01:40:00","CENTRL",61754,15.91,0.16,0.00
"10/26/2016 01:40:00","DUNWOD",61760,16.87,1.12,0.00
"10/26/2016 01:40:00","GENESE",61753,15.55,-0.21,0.00
"10/26/2016 01:40:00","H Q",61844,15.47,-0.28,0.00
"10/26/2016 01:40:00","HUD VL",61758,16.87,1.12,0.00
"10/26/2016 01:40:00","LONGIL",61762,16.83,1.07,0.00
"10/26/2016 01:40:00","MHK VL",61756,16.31,0.55,0.00
"10/26/2016 01:40:00","MILLWD",61759,16.91,1.15,0.00
"10/26/2016 01:40:00","N.Y.C.",61761,16.97,1.21,0.00
"10/26/2016 01:40:00","NORTH",61755,15.50,-0.25,0.00
"10/26/2016 01:40:00","NPX",61845,25.97,1.17,-9.04
"10/26/2016 01:40:00","O H",61846,15.30,-0.46,0.00
"10/26/2016 01:40:00","PJM",61847,16.18,0.43,0.00
"10/26/2016 01:40:00","WEST",61752,15.55,-0.21,0.00
"10/26/2016 01:45:00","CAPITL",61757,16.75,0.96,0.00
"10/26/2016 01:45:00","CENTRL",61754,15.93,0.14,0.00
"10/26/2016 01:45:00","DUNWOD",61760,16.91,1.12,0.00
"10/26/2016 01:45:00","GENESE",61753,15.57,-0.22,0.00
"10/26/2016 01:45:00","H Q",61844,15.51,-0.28,0.00
"10/26/2016 01:45:00","HUD VL",61758,16.91,1.12,0.00
"10/26/2016 01:45:00","LONGIL",61762,16.88,1.09,0.00
"10/26/2016 01:45:00","MHK VL",61756,16.34,0.55,0.00
"10/26/2016 01:45:00","MILLWD",61759,16.94,1.15,0.00
"10/26/2016 01:45:00","N.Y.C.",61761,17.00,1.22,0.00
"10/26/2016 01:45:00","NORTH",61755,15.55,-0.24,0.00
"10/26/2016 01:45:00","NPX",61845,26.02,1.18,-9.04
"10/26/2016 01:45:00","O H",61846,15.27,-0.52,0.00
"10/26/2016 01:45:00","PJM",61847,16.17,0.38,0.00
"10/26/2016 01:45:00","WEST",61752,15.54,-0.25,0.00
"10/26/2016 01:50:00","CAPITL",61757,16.79,0.95,0.00
"10/26/2016 01:50:00","CENTRL",61754,15.98,0.14,0.00
"10/26/2016 01:50:00","DUNWOD",61760,16.98,1.14,0.00
"10/26/2016 01:50:00","GENESE",61753,15.59,-0.25,0.00
"10/26/2016 01:50:00","H Q",61844,15.56,-0.28,0.00
"10/26/2016 01:50:00","HUD VL",61758,16.96,1.12,0.00
"10/26/2016 01:50:00","LONGIL",61762,16.96,1.12,0.00
"10/26/2016 01:50:00","MHK VL",61756,16.39,0.55,0.00
"10/26/2016 01:50:00","MILLWD",61759,17.00,1.16,0.00
"10/26/2016 01:50:00","N.Y.C.",61761,17.06,1.22,0.00
"10/26/2016 01:50:00","NORTH",61755,15.62,-0.22,0.00
"10/26/2016 01:50:00","NPX",61845,30.80,1.19,-13.77
"10/26/2016 01:50:00","O H",61846,15.30,-0.54,0.00
"10/26/2016 01:50:00","PJM",61847,16.22,0.38,0.00
"10/26/2016 01:50:00","WEST",61752,15.56,-0.28,0.00
"10/26/2016 01:55:00","CAPITL",61757,14.72,0.82,0.00
"10/26/2016 01:55:00","CENTRL",61754,14.03,0.12,0.00
"10/26/2016 01:55:00","DUNWOD",61760,14.89,0.99,0.00
"10/26/2016 01:55:00","GENESE",61753,13.71,-0.19,0.00
"10/26/2016 01:55:00","H Q",61844,13.65,-0.25,0.00
"10/26/2016 01:55:00","HUD VL",61758,14.89,0.99,0.00
"10/26/2016 01:55:00","LONGIL",61762,14.87,0.97,0.00
"10/26/2016 01:55:00","MHK VL",61756,14.39,0.49,0.00
"10/26/2016 01:55:00","MILLWD",61759,14.92,1.01,0.00
"10/26/2016 01:55:00","N.Y.C.",61761,14.96,1.06,0.00
"10/26/2016 01:55:00","NORTH",61755,13.71,-0.19,0.00
"10/26/2016 01:55:00","NPX",61845,28.69,1.01,-13.77
"10/26/2016 01:55:00","O H",61846,13.46,-0.45,0.00
"10/26/2016 01:55:00","PJM",61847,14.25,0.35,0.00
"10/26/2016 01:55:00","WEST",61752,13.69,-0.21,0.00
"10/26/2016 02:00:00","CAPITL",61757,14.72,0.86,0.00
"10/26/2016 02:00:00","CENTRL",61754,13.98,0.12,0.00
"10/26/2016 02:00:00","DUNWOD",61760,14.89,1.03,0.00
"10/26/2016 02:00:00","GENESE",61753,13.67,-0.19,0.00
"10/26/2016 02:00:00","H Q",61844,13.60,-0.26,0.00
"10/26/2016 02:00:00","HUD VL",61758,14.87,1.01,0.00
"10/26/2016 02:00:00","LONGIL",61762,14.89,1.03,0.00
"10/26/2016 02:00:00","MHK VL",61756,14.34,0.48,0.00
"10/26/2016 02:00:00","MILLWD",61759,14.91,1.05,0.00
"10/26/2016 02:00:00","N.Y.C.",61761,14.97,1.11,0.00
"10/26/2016 02:00:00","NORTH",61755,13.62,-0.24,0.00
"10/26/2016 02:00:00","NPX",61845,28.68,1.05,-13.77
"10/26/2016 02:00:00","O H",61846,13.42,-0.44,0.00
"10/26/2016 02:00:00","PJM",61847,14.21,0.35,0.00
"10/26/2016 02:00:00","WEST",61752,13.65,-0.21,0.00
"10/26/2016 02:05:00","CAPITL",61757,14.73,0.90,0.00
"10/26/2016 02:05:00","CENTRL",61754,13.94,0.11,0.00
"10/26/2016 02:05:00","DUNWOD",61760,14.87,1.04,0.00
"10/26/2016 02:05:00","GENESE",61753,13.63,-0.21,0.00
"10/26/2016 02:05:00","H Q",61844,0.00,-0.28,13.56
"10/26/2016 02:05:00","HUD VL",61758,14.86,1.02,0.00
"10/26/2016 02:05:00","LONGIL",61762,14.88,1.05,0.00
"10/26/2016 02:05:00","MHK VL",61756,14.32,0.48,0.00
"10/26/2016 02:05:00","MILLWD",61759,14.90,1.07,0.00
"10/26/2016 02:05:00","N.Y.C.",61761,14.95,1.12,0.00
"10/26/2016 02:05:00","NORTH",61755,13.60,-0.24,0.00
"10/26/2016 02:05:00","NPX",61845,29.16,1.12,-14.20
"10/26/2016 02:05:00","O H",61846,13.38,-0.46,0.00
"10/26/2016 02:05:00","PJM",61847,14.18,0.35,0.00
"10/26/2016 02:05:00","WEST",61752,13.60,-0.24,0.00
"10/26/2016 02:10:00","CAPITL",61757,11.15,0.66,0.00
"10/26/2016 02:10:00","CENTRL",61754,10.61,0.12,0.00
"10/26/2016 02:10:00","DUNWOD",61760,11.25,0.76,0.00
"10/26/2016 02:10:00","GENESE",61753,10.37,-0.13,0.00
"10/26/2016 02:10:00","H Q",61844,0.00,-0.21,10.28
"10/26/2016 02:10:00","HUD VL",61758,11.25,0.76,0.00
"10/26/2016 02:10:00","LONGIL",61762,11.25,0.76,0.00
"10/26/2016 02:10:00","MHK VL",61756,10.87,0.38,0.00
"10/26/2016 02:10:00","MILLWD",61759,11.27,0.78,0.00
"10/26/2016 02:10:00","N.Y.C.",61761,11.31,0.82,0.00
"10/26/2016 02:10:00","NORTH",61755,10.32,-0.17,0.00
"10/26/2016 02:10:00","NPX",61845,25.52,0.82,-14.20
"10/26/2016 02:10:00","O H",61846,10.20,-0.29,0.00
"10/26/2016 02:10:00","PJM",61847,10.79,0.29,0.00
"10/26/2016 02:10:00","WEST",61752,10.38,-0.12,0.00
"10/26/2016 02:15:00","CAPITL",61757,5.55,0.32,0.00
"10/26/2016 02:15:00","CENTRL",61754,5.28,0.05,0.00
"10/26/2016 02:15:00","DUNWOD",61760,5.60,0.38,0.00
"10/26/2016 02:15:00","GENESE",61753,5.17,-0.06,0.00
"10/26/2016 02:15:00","H Q",61844,0.00,-0.10,5.13
"10/26/2016 02:15:00","HUD VL",61758,5.60,0.37,0.00
"10/26/2016 02:15:00","LONGIL",61762,5.60,0.38,0.00
"10/26/2016 02:15:00","MHK VL",61756,5.41,0.18,0.00
